COUNTRY,Year,Biomass and waste (billion kWh),CO2 emissions (MMtonnes CO2),Coal (quad Btu),Coal and coke (MMtonnes CO2),Consumed natural gas (MMtonnes CO2),Consumption (quad Btu),Fossil fuels (billion kWh),GDP,Generation (billion kWh),Geothermal (billion kWh),Hydroelectric pumped storage (billion kWh),Hydroelectricity (billion kWh),Natural gas (quad Btu),Non-hydroelectric renewables (billion kWh),Nuclear (billion kWh),Nuclear (quad Btu),"Nuclear, renewables, and other (quad Btu)",Petroleum and other liquids (MMtonnes CO2),Petroleum and other liquids (quad Btu),Population,Renewables (billion kWh),Renewables and other (quad Btu),Solar (billion kWh),"Solar, tide, wave, fuel cell (billion kWh)",Tide and wave (billion kWh),Wind (billion kWh)
Japan,1999,15.443,1225.236409,3.714714296,345.1601473,163.5167164,22.27326174,596.222,4542.902,996.945,3.451,-4.765,85.552,3.081925924,19.151,300.785,3.058482643,4.104083985,716.559545,11.37253753,127320700,104.703,1.045601342,0.219,0.219,0,0.038
Japan,2000,9.12,1232.962057,3.941797833,368.92484,163.7053452,22.27183206,583.133,4666.344,983.184,3.348,-5.199,86.38,3.085481156,12.923,305.947,3.110971588,4.120302309,700.331872,11.12425076,127519800,99.303,1.009330721,0.347,0.347,0,0.108
Japan,2001,8.704,1225.821486,4.065557375,378.451984,162.8169471,22.0735189,570.14,4684.97,965.017,3.431,-5.173,83.324,3.068736831,12.861,303.865,3.092634048,4.064761847,684.552555,10.87446284,127708800,96.185,0.972127799,0.475,0.475,0,0.251
Japan,2002,9.006,1232.0714,4.217717045,392.1341419,169.9970221,21.89414122,611.204,4685.225,982.598,3.374,-3.962,81.554,3.204065253,13.463,280.339,2.853194466,3.793229774,669.940236,10.67912915,127886300,95.017,0.940035308,0.669,0.669,0,0.414
Japan,2003,9.507,1271.489374,4.376124074,409.4443096,175.7415722,22.03294461,639.569,4759.076,973.485,3.484,-2.477,93.661,3.312337229,14.72,228.012,2.313584865,3.4050181,686.303492,10.93946521,128049100,108.381,1.091433235,0.903,0.903,0,0.826
Japan,2004,9.905,1264.472803,4.459635955,421.270978,175.4588877,22.34134156,627.455,4861.526,1001.921,3.374,-2.747,93.122,3.307009255,15.771,268.32,2.72258079,3.839825711,667.742937,10.73487064,128192800,108.893,1.117244921,1.189,1.189,0,1.303
Japan,2005,13.466,1279.059075,4.602451579,434.6773059,174.7138199,22.47295563,639.023,4950.207,1011.127,3.226,-4.039,75.705,3.292966386,19.936,280.502,2.84750876,3.827811092,669.667949,10.74972657,128313900,95.641,0.980302332,1.493,1.493,0,1.751
Japan,2006,13.491,1265.972009,4.533835644,425.1045369,192.3015764,22.63235207,633.654,5016.808,1028.619,3.081,-3.76,86.649,3.624456426,20.534,291.542,2.959581033,4.018082629,648.565896,10.45597737,128410400,107.183,1.058501596,1.794,1.794,0,2.168
Japan,2007,14.021,1276.600388,4.705974188,443.6672417,210.4355866,22.45674503,711.204,5090.952,1069.041,3.044,-4.463,73.269,3.966242129,21.694,267.337,2.713864605,3.670397274,622.49756,10.11413144,128481200,94.963,0.956532669,2.015,2.015,0,2.614
Japan,2008,13.453,1236.243427,4.559431523,429.6698905,205.4729561,21.47741787,667.588,5027.492,1003.209,2.75,-2.713,75.684,3.872707597,21.396,241.254,2.449083708,3.415845383,601.10058,9.629433365,128525300,97.08,0.966761674,2.251,2.251,0,2.942
Japan,2009,12.413,1144.851366,4.346777712,406.1695481,204.6745666,20.52933765,616.34,4742.094,974.935,2.887,-2.256,76.127,3.857659734,21.671,263.053,2.669974008,3.609323019,534.007251,8.715577187,128541100,97.798,0.93934901,2.758,2.758,0,3.613
Japan,2010,12.468,1197.157441,4.68644039,441.0977617,216.4865404,21.50388528,697.893543,4936.614,1079.223897,2.456759,-2.95,83.432,4.080289133,22.483759,278.364595,2.825385886,3.866047436,539.573139,8.871108317,128527700,105.915759,1.040661551,3.543,3.543,0,4.016
Japan,2011,12.727,1226.315035,4.562868723,427.2871679,251.2705099,20.82323458,784.443223,4938.403,1044.066672,2.366026,-2.911,84.551,4.735889488,24.608026,153.375423,1.554424329,2.606301087,547.757357,8.918175286,128483700,109.159026,1.051876758,4.839,4.839,0,4.676
Japan,2012,13.075,1301.12818,4.813197679,449.4750784,260.8383361,20.34155526,928.37541,5006.059,1043.550711,2.400023,-3.049,76.177,4.916221701,26.926023,15.121278,0.153250644,1.115182825,590.814766,9.49695306,128407600,103.103023,0.96193218,6.613,6.613,0,4.838
Japan,2013,14.419,1296.959119,5.078411237,479.1175987,258.7962623,20.31157853,905.511764,5108.269,1027.427071,2.316471,-2.355,79.036,4.877733159,34.801471,10.432836,0.105665505,1.216502817,559.045258,9.138931313,128297100,113.837471,1.110837312,12.879,12.879,0,5.187
Japan,2014,15.377,1259.83976,4.939795567,472.4063633,259.8626551,19.78906408,899.650104,5119.202,1027.238336,2.341232,-1.461,83.162,4.897832289,45.887232,0,0,1.306685685,527.570742,8.644750536,128150600,129.049232,1.306685685,22.952,22.952,0,5.217
Japan,2015,16.003,1215.165346,4.861628183,462.4073729,246.9598154,19.37604842,856.050919,5200.857,1003.029903,2.380359,-1.779,86.751,4.654642496,58.766359,3.240625,0.033005766,1.443301823,505.798158,8.416475913,127966800,145.517359,1.410296057,34.803,34.803,0,5.58
Japan,2016,17.611,1204.356491,4.841466594,457.5075922,256.2863271,19.40962604,839.138254,5238.468,1002.320654,2.286338,-2.649,79.138,4.830426471,71.824338,14.869062,0.150950717,1.572892041,490.562572,8.164840934,127744700,150.962338,1.421941323,45.761,45.761,0,6.166
Japan,2017,20.256,1184.76473,4.879610856,457.9694914,255.2671614,19.4680122,813.821528,5327.815,1005.866632,2.193587,-3.132,83.417,4.811217466,84.008587,27.751517,0.283315237,1.825537901,471.528077,7.951645975,127483800,167.425587,1.542222664,55.069,55.069,0,6.49
Japan,2018,21.487,1158.524541,4.757568706,446.5907705,249.4006683,19.27362643,789.9755981,5361.494,1008.910122,2.3043506,-3.163,80.634,4.700647137,93.6402617,47.8232617,0.481149836,2.070113981,462.533102,7.745296606,127182700,174.2742617,1.588964145,62.668,62.668,0,7.1809111
Japan,2019,27.208,1118.966792,4.713906721,439.2432319,233.0898262,18.94545382,741.8437459,5340.34,988.9822695,2.5549612,-3.282,79.81974,4.393224091,106.7219952,63.8787884,0.64268449,2.277291942,446.633734,7.56103107,126840300,186.5417352,1.634607452,69.382,69.382,0,7.577034
Japan,2020,27.995,1051.193751,4.633662988,426.6206946,224.495058,17.71534896,724.9216559,5111.1,960.7846955,2.9770333,-3.3436178,78.807418,4.231231853,118.5361002,41.8631392,0.423144688,2.085216385,400.077998,6.765237733,126456500,197.3435182,1.662071697,79.087,79.087,0,8.4770669
Japan,2021,27.2848,1060.271621,4.612050647,432.3015024,223.4086434,18.12524194,690.2132379,5229.508,954.8569816,3.023,-3.6846183,79.136673,4.210755357,127.968689,61.223,0.618830497,2.432341134,404.561475,6.870094801,126039800,207.105362,1.813510637,88.701,88.701,0,8.959889
Russia,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russia,1992,1.852,2206.984323,7.414726273,693.5347092,881.4496141,36.26853426,679.62,2474.458,965.246,0.029,0,170.125,16.61336208,1.881,113.62,1.25413756,2.920069251,632,9.32037666,148672300,172.006,1.665931691,0,0,0,0
Russia,1993,1.756,2028.935994,6.604003017,617.3515539,865.5844398,32.69108954,627.92,2259.384,914.255,0.028,-0.354,171.665,16.31433888,1.784,113.24,1.2490372,2.924477479,546,6.84827016,148713100,173.449,1.675440279,0,0,0,0
Russia,1994,1.609,1840.406812,6.082043586,568.7610964,813.6457153,29.68703201,540.362,1970.162,807.727,0.031,-0.413,173.228,15.3354096,1.64,92.91,1.0247973,2.716809366,458,5.552769455,148653500,174.868,1.692012066,0,0,0,0
Russia,1995,1.579,1768.539365,6.022794578,563.8976504,776.6417146,29.24267311,545.957,1866.003,815.158,0.03,-0.4,173.657,14.6379666,1.609,94.335,1.04051505,2.744203765,428,5.837708165,148537700,175.266,1.703688715,0,0,0,0
Russia,1996,1.556,1630.789539,5.881157546,550.2616409,700.5278982,27.38352596,547.835,1799.268,804.127,0.028,-0.407,151.795,13.20339068,1.584,103.32,1.1396196,2.62020628,380,5.678771454,148347400,153.379,1.48058668,0,0,0,0
Russia,1997,1.532,1533.455661,5.392865769,504.0683329,658.3873281,25.8784588,533.179,1823.148,793.875,0.029,-0.383,155.018,12.40913479,1.561,104.5,1.152635,2.644979383,371,5.43147886,148055200,156.579,1.492344383,0,0,0,0
Russia,1998,1.519,1518.14442,5.119433523,478.422658,674.7217617,25.59140533,530.088,1727.035,786.491,0.03,-0.388,156.912,12.71700248,1.549,98.33,1.0845799,2.600863092,365,5.154106235,147682300,158.461,1.516283192,0,0,0,0
Russia,1999,2.075,1516.718673,5.151996042,478.1312473,673.5874261,25.88452714,527.223,1834.432,798.773,0.028,-0.352,158.887,12.69562278,2.105,110.91,1.2233373,2.754011835,365,5.282896485,147253300,160.992,1.530674535,0,0,0,0.002
Russia,2000,2.538,1540.334305,5.316051126,496.2432318,699.091073,26.78003792,544.333,2018.522,832.944,0.058,-0.519,164.077,13.17630973,2.598,122.455,1.35067865,2.959573102,345,5.328103965,146776400,166.675,1.608894452,0,0,0,0.002
Russia,2001,2.868,1535.638066,5.337823687,496.752021,690.886045,26.82142151,541.005,2120.586,842.446,0.091,-0.78,173.899,13.02166322,2.962,125.36,1.3827208,3.097386353,348,5.36454825,146196800,176.861,1.714665553,0,0,0,0.003
Russia,2002,2.801,1542.95063,5.170921824,476.8056511,726.1449788,27.20578417,547.553,2221.09,846.084,0.156,-0.789,162.217,13.6862156,2.963,134.14,1.47714968,3.035184792,340,5.313461954,145515300,165.18,1.558035112,0,0,0,0.006
Russia,2003,1.808,1578.930945,5.205164032,479.5101238,760.4208216,27.86554623,569.718,2382.362,868.008,0.324,-0.783,155.762,14.33223889,2.141,141.17,1.55456404,3.008610159,339,5.319533141,144821800,157.903,1.454046119,0,0,0,0.009
Russia,2004,1.808,1583.795963,4.959854776,454.8201201,792.9758431,28.34258602,570.728,2552.779,885.454,0.403,-0.784,175.823,14.94582854,2.218,137.469,1.512842908,3.150871117,336,5.286031583,144210500,178.041,1.638028209,0,0,0,0.007
Russia,2005,2.638,1570.506805,4.904207939,454.4111238,780.0956808,28.09590229,588.422,2715.893,901.02176,0.41,-0.771,172.677,14.70306617,3.055,137.63876,1.514711113,3.152862835,336,5.335765348,143761400,175.732,1.638151723,0,0,0,0.007
Russia,2006,2.74,1644.68984,4.973248395,464.9571284,828.7327116,29.37020008,621.216,2937.554,941.65068,0.463,-0.772,173.353,15.61976588,3.208,144.64568,1.591822092,3.242239903,351,5.534945904,143471900,176.561,1.65041781,0,0,0,0.005
Russia,2007,1.997,1616.21969,4.770460685,441.3331856,828.8865045,29.15419728,633.394,3188.68,960.14694,0.485,-0.774,177.048,15.62266453,2.489,147.98994,1.62862559,3.273308362,346,5.487763705,143289500,179.537,1.644682772,0,0,0,0.007
Russia,2008,2.544,1689.705179,5.170348137,479.4592913,846.2458875,30.04534804,665.115,3357.209,984.17081,0.465,-0.779,164.763,15.94985024,3.014,152.05781,1.673392398,3.184376963,364,5.740772701,143200700,167.777,1.510984565,0,0,0,0.005
Russia,2009,2.643,1505.588573,4.47064277,417.438891,735.1496816,27.15526349,610.217,3093.454,939.5156,0.464,-0.773,174.183,13.85593419,3.111,152.7776,1.681313669,3.307133151,353,5.521553381,143192700,177.294,1.625819482,0,0,0,0.004
Russia,2010,2.774,1661.036739,4.33437284,402.9018339,889.1349055,30.30389732,654.1789,3233.104,982.56224,0.505,-0.794,166.483,16.75821271,3.283,159.41134,1.753284188,3.276525742,369,5.934786029,143262100,169.766,1.523241553,0,0,0,0.004
Russia,2011,2.777,1733.554377,4.551678074,424.1026846,918.4516929,31.42761259,668.25728,3370.568,998.47541,0.522,-0.948,165.844,17.31076885,3.304,162.01813,1.78096793,3.281722425,391,6.283443234,143443900,169.148,1.500754495,0,0,0,0.005
Russia,2012,3.033,1741.540317,4.786698033,447.0058521,901.5344648,31.48056846,679.02404,3506.204,1013.95248,0.477,-0.779,165.898,16.99191678,3.516,166.29344,1.827963844,3.320888414,393,6.381065235,143736500,169.414,1.49292457,0.001,0.001,0,0.005
Russia,2013,2.925,1692.568225,4.259141765,396.7790086,887.7892169,31.09814022,658.52264,3567.749,1003.59126,0.444,-0.837,181.151,16.73284947,3.375,161.37962,1.773949174,3.419857349,408,6.686291636,144081700,184.526,1.645908176,0.001,0.001,0,0.005
Russia,2014,3.103,1686.124243,4.117539458,383.3332981,882.790945,31.36027357,660.3453,3594.02,1007.4473,0.455,-1.044,175.267,16.63864318,3.814,169.065,1.857517155,3.464618046,420,7.139472884,144417900,179.081,1.607100891,0.16,0.16,0,0.096
Russia,2015,2.819,1690.150382,4.616100958,430.3082009,845.8421809,30.9650754,656.49694,3523.118,1010.03494,0.457,-1.021,167.993,15.94224127,3.759,182.807,1.994607177,3.487295022,414,6.919438152,144702200,171.752,1.492687845,0.335,0.335,0,0.148
Russia,2016,2.464,1675.85385,4.470864844,417.1743777,843.2546359,31.02390028,661.94706,3529.94,1033.16006,0.446,-0.973,184.612,15.89347181,3.52,184.054,2.00158725,3.62577434,415.4248366,7.033789283,144976000,188.132,1.62418709,0.462,0.462,0,0.148
Russia,2017,2.678,1698.359822,4.498761785,417.8075787,863.2463811,31.26933107,658.19082,3594.424,1036.282948,0.435,-0.847,185.013128,16.27027168,3.811,190.115,2.067500625,3.689725421,417.3058626,6.810572187,145263300,188.824128,1.622224796,0.558,0.558,0,0.14
Russia,2018,2.613,1762.74018,4.787386357,445.8627903,907.8297425,32.39329874,670.69564,3695.298,1046.83945,0.426,-0.754,191.14181,17.11056875,3.991,181.765,1.976330845,3.634202049,409.0476473,6.861141589,145503600,195.13281,1.657871204,0.72,0.72,0,0.232
Russia,2019,2.859,1812.567707,4.901168924,456.0326368,886.2457341,32.597945,668.43118,3776.525,1062.86856,0.433,-0.717,194.71738,16.70375826,4.902,195.535,2.105716415,3.741564645,470.289336,7.25145317,145633700,199.61938,1.63584823,1.279,1.279,0,0.331
Russia,2020,2.944,1699.223459,4.562809343,424.7522089,849.9775235,32.81496851,609.96506,3676.308,1044.284104,0.421,-0.640356,212.5864,16.02018327,6.628,215.745,2.28531363,4.103539383,424.4937263,8.128436515,145596700,219.2144,1.818225753,2.022,2.022,0,1.241
Russia,2021,3.763,1867.198781,4.792908613,447.2394972,958.6430638,34.21033961,663.0320202,3882.705,1109.689916,0.445,-0.68,214.499896,18.06828668,10.401,222.437,2.356199717,4.192051416,461.3162205,7.157092898,145312100,224.900896,1.835851699,2.3,2.3,0,3.893
South Korea,1980,0,138.9008355,0.641698744,65.50895249,0,1.880551643,29.756,203.9763,34.472,0,-0.1,1.539,0,0,3.277,0.032501286,0.051967237,73.39188301,1.186885662,38240450,1.539,0.019465951,0,0,0,0
South Korea,1981,0,146.2525588,0.738987843,74.78406038,0,1.969777549,32.4,218.7568,37.233,0,-0.154,2.257,0,0,2.73,0.0270816,0.052830317,71.46849839,1.17795939,38809230,2.257,0.025748717,0,0,0,0
South Korea,1982,0,149.4552739,0.779074589,78.74243587,0,2.006705881,34.965,236.9969,39.67,0,-0.414,1.56,0,0,3.559,0.035301721,0.055060032,70.71283806,1.17257126,39424220,1.56,0.019758311,0,0,0,0
South Korea,1983,0,153.8106654,0.804239451,81.1497956,0,2.152857188,34.799,268.6982,44.911,0,-0.609,2.272,0,0,8.449,0.089297481,0.117799047,72.66086982,1.23081869,40061090,2.272,0.028501566,0,0,0,0
South Korea,1984,0,169.2653187,0.913141162,91.70217874,0,2.250154453,37.097,297.0501,49.618,0,-0.57,1.978,0,0,11.113,0.11746441,0.142427309,77.56314,1.194585982,40694950,1.978,0.024962899,0,0,0,0
South Korea,1985,0,177.8741289,1.022571712,102.0977909,0,2.399480309,35.211,320.3356,53.468,0,-0.676,3.153,0,0,15.78,0.16445916,0.200446107,75.776338,1.17646249,41309440,3.153,0.035986947,0,0,0,0
South Korea,1986,0,190.0702972,1.100811011,109.9468662,0.148426025,2.672856627,30.306,356.6207,58.833,0,-1.231,3.078,0.0027975,0,26.68,0.27805896,0.313856215,79.975005,1.2553919,41926720,3.078,0.035797255,0,0,0,0
South Korea,1987,0,207.6043611,1.198857927,119.2782016,4.4488015,3.035095555,27.467,401.996,66.553,0,-1.889,3.925,0.08385,0,37.05,0.3861351,0.431271054,83.877358,1.321116574,42555160,3.925,0.045135954,0,0,0,0
South Korea,1988,0,233.1552866,1.267082469,125.8483233,5.753783273,3.372136813,39.288,450.186,76.907,0,-2.139,1.967,0.108446,0,37.791,0.393857802,0.419511542,101.55318,1.577096801,43161080,1.967,0.02565374,0,0,0,0
South Korea,1989,0,243.0930481,1.209904302,119.2658083,5.51651386,3.627466028,39.996,482.0275,85.77,0,-2.155,2.934,0.103974,0,44.995,0.46893789,0.502676298,118.310726,1.810911428,43709480,2.934,0.033738408,0,0,0,0
South Korea,1990,0,263.6726854,1.181529309,115.7489565,6.35263387,4.064050595,45.516,529.6399,98.125,0,-2.272,4.637,0.119733,0.001,50.243,0.506838773,0.559043346,141.571095,2.20374494,44165820,4.638,0.052204573,0.001,0.001,0,0
South Korea,1991,0,287.7219208,1.155197233,112.751169,7.355351813,4.530335948,53.822,586.7249,110.207,0,-0.562,3.451,0.138632,0.001,53.495,0.539644133,0.579865229,167.6154,2.656641486,44509840,3.452,0.040221096,0.001,0.001,0,0
South Korea,1992,0,310.3486145,1.072231001,104.2318474,9.642329109,5.043895237,65.395,623.0938,121.515,0,-0.651,3.066,0.181736429,0.002,53.703,0.541742385,0.578180562,196.474438,3.211747245,44766650,3.068,0.036438178,0.002,0.002,0,0
South Korea,1993,0,335.3117765,1.115657794,107.7003085,12.04505592,5.475795011,75.47542,665.9469,134.25742,0,-0.637,4.185,0.227022478,0.003,55.231,0.557156465,0.606214822,215.566412,3.526899918,44977900,4.188,0.049058357,0.002,0.002,0,0.001
South Korea,1994,0,362.803287,1.126527263,108.2105325,16.03354052,5.871609201,113.3452,727.6712,170.76774,0,-0.621,2.32254,0.302196529,0.003,55.718,0.559114306,0.589588274,238.559214,3.853297135,45186090,2.32554,0.030473968,0.002,0.002,0,0.001
South Korea,1995,0.25,391.6880893,1.16162861,110.9688663,19.38730304,6.40318082,123.1776,797.6336,188.88793,0,-0.951,2.7324,0.365407483,0.252,63.67693,0.638979908,0.676014748,261.33192,4.200129979,45428080,2.9844,0.037034839,0.002,0.002,0,0
South Korea,1996,0.403,422.3283933,1.303894478,124.0682215,25.61302586,6.920414371,138.38586,860.5726,210.45462,0,-0.965,2.39976,0.482748493,0.406,70.228,0.701670842,0.737361603,272.647146,4.396409798,45705310,2.80576,0.03569076,0.003,0.003,0,0
South Korea,1997,0.079,446.2450553,1.391355434,132.1700308,31.15436053,7.455178521,154.254,913.6746,229.221237,0,-1.132,2.78487,0.58719031,0.083,73.231367,0.729030488,0.765614174,282.920664,4.711018603,45993240,2.86787,0.036583686,0.003,0.003,0,0.001
South Korea,1998,0.059,391.6252498,1.437636442,136.425376,29.14365781,6.870016912,136.111,866.8081,225.012,0,-0.605,4.236,0.549293042,0.065,85.205,0.849953872,0.900287656,226.056216,3.982799772,46281360,4.301,0.050333785,0.004,0.004,0,0.002
South Korea,1999,0.097,428.9977425,1.515584879,143.8338093,35.48816921,7.539670745,120.569,966.2045,222.087,0,-0.618,4.117,0.668872951,0.108,97.911,0.980921843,1.03153216,249.675764,4.323680754,46559620,4.225,0.050610317,0.005,0.005,0,0.006
South Korea,2000,0.093,465.6595976,1.821615938,172.7051483,39.69408126,8.095704975,164.91078,1053.751,271.99333,0,-0.518,3.97,0.748145026,0.115,103.51555,1.03707209,1.087513715,253.260368,4.438430296,46819130,4.085,0.050441625,0.005,0.005,0,0.017
South Korea,2001,0.11,480.3668295,1.973829433,187.1447341,42.67554036,8.314835373,181.16056,1104.883,291.34456,0,-0.58,4.109,0.80433889,0.129,106.526,1.065192782,1.116810944,250.546555,4.419856106,47059330,4.238,0.051618162,0.006,0.006,0,0.013
South Korea,2002,0.231,480.1092913,1.887330518,179.2043765,48.9005418,8.422207243,194.7821,1190.237,310.3041,0,-1.08,3.201,0.921666303,0.253,113.148,1.129483843,1.173048994,252.004373,4.440161429,47286130,3.454,0.043565151,0.007,0.007,0,0.015
South Korea,2003,0.247,492.7061333,1.997114497,190.0991915,50.95317784,8.753139127,195.83678,1227.697,323.92378,0,-0.233,4.853,0.96035392,0.28,123.187,1.226941658,1.291123059,251.653764,4.504547651,47502480,5.133,0.064181401,0.008,0.008,0,0.025
South Korea,2004,0.368,497.2120715,2.023143804,192.5447808,60.06948174,8.927439147,217.27348,1291.505,345.72048,0,-0.444,4.287,1.132175945,0.425,124.179,1.236821971,1.296992084,244.597809,4.475127313,47711700,4.712,0.060170113,0.01,0.01,0,0.047
South Korea,2005,0.294,504.4641264,2.074222422,196.9139398,63.90009057,9.226403417,222.72078,1347.15,363.92178,0,-0.464,3.636,1.20437439,0.439,137.59,1.364805568,1.414977174,243.650096,4.532829431,47912050,4.075,0.050171606,0.015,0.015,0,0.13
South Korea,2006,0.347,512.0359579,2.150077971,204.1290445,68.30545946,9.390853415,234.40028,1418.069,379.07228,0,-0.564,3.433,1.287405782,0.624,141.179,1.400406173,1.449339931,239.601454,4.504029731,48083600,4.057,0.048933758,0.031,0.038,0.007,0.239
South Korea,2007,0.573,537.4777615,2.327552114,221.5651844,73.7913271,9.747244396,261.55124,1500.31,402.36624,0,-0.406,3.595,1.390802169,1.027,136.599,1.354975476,1.416236917,242.12125,4.612653196,48229690,4.622,0.061261441,0.07,0.078,0.008,0.376
South Korea,2008,0.584,549.2931595,2.593739807,246.4773194,75.05850408,9.899298562,271.13736,1545.514,418.99836,0,-0.75,3.039,1.414685633,1.317,144.255,1.430918142,1.48933903,227.757336,4.401534091,48384250,4.356,0.058420888,0.285,0.297,0.012,0.436
South Korea,2009,0.623,556.0264277,2.706864815,256.1971016,72.15256806,10.00110349,281.01582,1557.766,426.00182,0,-0.885,2.785,1.359915211,1.963,141.123,1.399850688,1.453447563,227.676758,4.480875899,48581790,4.748,0.053596875,0.566,0.655,0.089,0.685
South Korea,2010,1.107,612.0598291,3.02576992,287.3517013,90.85227485,10.86925963,329.272985,1663.769,476.817983,0,-0.873,3.632,1.712363037,2.891997,141.894001,1.402117625,1.482945569,233.855853,4.648181109,48859270,6.523997,0.080827944,0.772001,0.968001,0.196,0.816996
South Korea,2011,1.639,636.267934,3.284601188,311.1203894,97.93466853,11.30538597,344.347222,1725.09,499.338217,0,-1.024,4.54,1.845850384,3.711995,147.763,1.46011181,1.551275373,227.212876,4.623659025,49248620,8.251995,0.091163563,0.915999,1.210999,0.295,0.861996
South Korea,2012,1.664,641.572254,3.239308725,306.4955753,106.1071648,11.51300012,359.718346,1766.536,510.170341,0,-1.106,3.866,1.999883736,4.143995,143.548,1.409146842,1.495790265,228.969514,4.778017398,49721870,8.009995,0.086643423,1.100999,1.566999,0.466,0.912996
South Korea,2013,1.763,647.0002009,3.220351934,304.5055091,110.2517978,11.4815167,375.53136,1822.441,515.910363,0,-1.303,4.227,2.078000839,4.990003,132.465,1.300349963,1.397536115,232.242894,4.785627811,50217180,9.217003,0.097186152,1.594999,2.078999,0.484,1.148004
South Korea,2014,2.158,642.5347301,3.320141254,314.2395336,99.42120651,11.58273929,366.350301,1880.804,522.998305,0,-1.576,2.717,1.873868314,6.342003,149.165001,1.464286442,1.56146499,228.87399,4.827264732,50670980,9.059003,0.097178548,2.546999,3.038999,0.492,1.145004
South Korea,2015,3.15,662.079625,3.41635565,323.6050152,92.97100481,11.90711841,356.542436,1933.638,523.514435,0,-1.174,2.118,1.752296378,8.866999,157.161,1.538449029,1.651987929,245.503605,5.086478457,51029120,10.984999,0.1135389,3.879999,4.375999,0.496,1.341
South Korea,2016,6.371,682.9346081,3.431014358,324.878205,96.28139611,12.27482931,365.458397,1990.62,535.102536,0,-0.929,2.761,1.814689881,13.617138,154.195001,1.5052516,1.666224066,261.775007,5.36290101,51293480,16.378138,0.160972466,5.068002,5.564002,0.496,1.682136
South Korea,2017,6.898,687.9410717,3.496187688,330.3908728,99.61618691,12.33427111,380.343145,2053.516,539.767567,0,-1.291,2.828,1.87754326,16.609136,141.278286,1.379158628,1.567397022,257.934012,5.393143136,51499680,19.437136,0.188238394,7.05424,7.54324,0.489,2.167896
South Korea,2018,8.436,702.5086343,3.519230659,332.9107686,115.7280747,12.41635267,411.2899266,2113.22,561.0835364,0,-1.195,3.319,2.181216462,20.5917117,127.0778981,1.240534441,1.468556265,253.869791,5.247349285,51656430,23.9107117,0.228021824,9.2071201,9.6921201,0.485,2.4635916
South Korea,2019,9.318,686.672901,3.386180407,319.3828426,112.1865794,12.38887883,387.5087252,2160.64,553.2730353,0,-1.1292339,2.74824,2.114467163,25.4661002,138.6792038,1.34296941,1.603189499,255.103479,5.285041766,51771790,28.2143402,0.26022009,12.9950302,13.4690302,0.474,2.67907
South Korea,2020,9.128,658.6946756,3.200547376,301.2995865,115.1971241,12.14042278,364.2636725,2145.312,550.3450845,0,-1.079991,3.87723,2.171209224,30.700237,152.583936,1.46343767,1.770696069,242.197965,4.997970108,51850300,34.577467,0.3072584,17.965577,18.422577,0.457,3.14966
South Korea,2021,16.72745,678.8909631,3.235020056,304.1798215,125.2277116,12.71374749,390.6343365,2237.662,587.3062261,0,-1.2161718,3.054314,2.36026346,44.3153593,150.5183881,1.443019787,1.859245226,249.48343,5.259218752,51880760,47.3696733,0.416225439,23.9501099,24.4051099,0.455,3.1827994
United Kingdom,1980,0,612.6489238,3.154353846,293.915852,94.27575432,8.994695866,228.927,1352.115,264.918,0,-0.221,3.921,1.776888,0,32.291,0.416941392,0.420166678,224.4573175,3.643287342,56329630,3.921,0.003225286,0,0,0,0
United Kingdom,1981,0,563.3333331,2.987708426,277.2537615,95.9190254,8.556461542,221.39,1339.465,258.792,0,-0.158,4.369,1.80786,0,33.191,0.428562192,0.429804931,190.1605462,3.331088185,56343690,4.369,0.001242739,0,0,0,0
United Kingdom,1982,0,558.4141528,2.802726671,261.6380878,95.43705864,8.46294408,210.765,1362.088,253.864,0,-0.165,4.543,1.798776,0,38.721,0.499965552,0.518838933,201.3390064,3.342602475,56299880,4.543,0.018873381,0,0,0,0
