API,COUNTRY,EMISSIONS,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
INTL.4006-8-CUB-MMTCD.A,Cuba,Petroleum and other liquids (MMtonnes CO2),29.48969,30,33,30,31,31,34,34,35,35,35,32,29,28,29,31,30,32,32,32,31,32,33,32,32,28,24,17.9,27,27,26,23.11137079,26.43233971,25.082107,25.56727604,27.817894,20.917252,18.983948,20.656989,14.636357,14.594214,14.594214
INTL.4008-8-CYP-MMTCD.A,Cyprus,CO2 emissions (MMtonnes CO2),2.82934,2.4,2.6,2.9,2.934988048,3.149790684,3.537006587,3.742613645,3.943622915,4.744632184,4.945641454,5.046650723,6.047659992,6.148669262,6.848382178,6.735838651,6.732254786,6.734046718,7.237630632,7.836872348,7.433642356,8.139697978,7.944407908,8.034315202,8.531420193,8.742040298,9.230284269,8.849484022,9.712950563,9.223923183,8.531231317,8.441894909,7.937558776,6.971506697,7.043025359,7.319033053,7.953462391,8.198205404,8.226035335,8.024464585,6.80492248,7.748825443
INTL.4002-8-CYP-MMTCD.A,Cyprus,Coal and coke (MMtonnes CO2),0,0,0,0,0.034988048,0.049790684,0.037006587,0.042613645,0.043622915,0.044632184,0.045641454,0.046650723,0.047659992,0.048669262,0.048382178,0.035838651,0.032254786,0.034046718,0.037630632,0.036872348,0.033642356,0.039697978,0.044407908,0.034315202,0.031420193,0.042040298,0.030284269,0.023744213,0.012950563,0.023923183,0.024309,0.008203059,0.014160826,0.004419732,0.009769616,0.009206053,0.000363391,0.000430868,0.000399898,0.000318265,0.000121493,0.000116158
INTL.4010-8-CYP-MMTCD.A,Cyprus,Consumed natural gas (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4006-8-CYP-MMTCD.A,Cyprus,Petroleum and other liquids (MMtonnes CO2),2.82934,2.4,2.6,2.9,2.9,3.1,3.5,3.7,3.9,4.7,4.9,5,6,6.1,6.8,6.7,6.7,6.7,7.2,7.8,7.4,8.1,7.9,8,8.5,8.7,9.2,8.825739809,9.7,9.2,8.506922317,8.433691851,7.92339795,6.967086965,7.033255743,7.309827,7.953099,8.197774536,8.225635437,8.02414632,6.804800987,7.748709285
INTL.4008-8-CZE-MMTCD.A,Czechia,CO2 emissions (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,--,128.3581117,120.8352898,120.1407422,125.1012165,123.5154318,116.584393,105.8204213,119.5003782,119.2856732,115.3619263,120.1939465,120.7755244,118.7874643,118.5333316,120.3458761,115.7145822,109.2585399,110.7406402,110.1955863,106.5979848,101.5956091,101.1143208,103.5089067,105.0912053,106.3306832,104.2722247,99.53315038,88.58196056,93.32902763
INTL.4002-8-CZE-MMTCD.A,Czechia,Coal and coke (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,--,93.3130013,86.8584092,85.50848069,87.26901357,85.65535061,77.5414579,67.17650715,82.03719725,79.74115357,77.64492614,80.84815154,79.76013871,77.4167615,77.61372515,79.96111324,74.91396491,70.04469159,70.51180285,71.80612738,68.94971247,64.07720718,64.41261117,65.54578093,65.68668374,64.60726127,63.23584553,57.26812115,48.75797036,50.5230133
INTL.4010-8-CZE-MMTCD.A,Czechia,Consumed natural gas (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,--,13.86966208,12.78677233,15.31718749,17.63482189,17.89105921,17.91687312,18.0656802,17.5304289,18.78124664,18.16600913,18.34950395,18.2232187,18.00044184,17.70636148,16.5011139,16.63488832,15.75402627,17.8028223,16.12433294,16.03842731,16.24975295,14.46165659,15.16524773,16.36604451,16.82092098,15.93969319,16.73938024,16.9906762,18.22796733
INTL.4006-8-CZE-MMTCD.A,Czechia,Petroleum and other liquids (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,--,21.17544828,21.19010828,19.315074,20.197381,19.969022,21.126062,20.578234,19.932752,20.763273,19.550991,20.996291,22.792167,23.370261,23.213245,23.883649,24.165729,23.459822,22.426015,22.265126,21.609845,21.268649,22.240053,22.797878,23.038477,24.902501,25.096686,25.525649,22.833314,24.578047
INTL.4008-8-DNK-MMTCD.A,Denmark,CO2 emissions (MMtonnes CO2),62.30811156,53.27066882,53.96331383,50.64773942,52.39803894,59.62759147,60.161701,61.34834244,58.7414146,52.87186802,54.67932842,63.198678,57.87047532,61.3355243,66.71909509,62.72750968,73.2590533,63.89862534,60.72240377,57.43212363,53.5824311,55.04824647,53.15133261,59.81877515,54.50838258,51.43375974,59.46425167,55.24770707,52.06551749,48.78695582,49.81121568,45.18761494,40.75326549,42.83478312,39.13989466,36.78473968,38.30014208,35.82187934,36.12005068,33.85025962,27.65839131,26.6317159
INTL.4002-8-DNK-MMTCD.A,Denmark,Coal and coke (MMtonnes CO2),22.00109095,17.47148912,21.27365901,19.93429191,21.14034947,26.11558471,26.3875464,26.00951126,24.56939691,19.8946703,21.84086659,29.52059584,24.232779,25.97419929,28.65955235,23.99854909,32.73843213,24.12469833,20.44095956,17.17681069,14.51739149,15.25247521,15.17112076,21.04143206,16.18648989,13.75468401,20.3946917,17.32513619,15.3308069,14.87158646,14.55986157,12.14448782,9.532890177,12.03938255,9.606889229,6.83680601,7.881412959,5.867718502,6.042494712,3.454731597,2.721721355,1.377010935
INTL.4010-8-DNK-MMTCD.A,Denmark,Consumed natural gas (MMtonnes CO2),0,0,0,0.120226407,0.392083461,1.56432276,2.6072046,3.35116518,3.704628693,3.99771372,4.21784583,4.75090616,4.998464322,5.666519011,6.281873741,7.407160587,8.600715169,9.81959201,10.13115021,10.72290094,10.95222262,10.82987026,10.82146485,10.95567209,10.90504669,10.47476173,10.67597797,9.533073884,9.612533592,9.215334359,10.39239611,8.792185121,8.182589315,7.75713157,6.57184443,6.699996671,6.82787412,6.528095839,6.209502965,5.774816025,4.587033955,4.515853969
INTL.4006-8-DNK-MMTCD.A,Denmark,Petroleum and other liquids (MMtonnes CO2),40.30702062,35.79917969,32.68965483,30.59322111,30.865606,31.947684,31.16695,31.987666,30.467389,28.979484,28.620616,28.927176,28.639232,29.694806,31.777669,31.3218,31.919906,29.954335,30.150294,29.532412,28.112817,28.965901,27.158747,27.821671,27.416846,27.204314,28.393582,28.389497,27.122177,24.700035,24.858958,24.250942,23.037786,23.038269,22.961161,23.247937,23.590855,23.426065,23.868053,24.620712,20.349636,20.738851
INTL.4008-8-DJI-MMTCD.A,Djibouti,CO2 emissions (MMtonnes CO2),1.45833,1.2,1.2,0.9,0.7,0.7,0.7,0.7,0.7,1.7,1.7,1.7,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.9,1.9,1.9,1.9,1.9,1.7,0.982168865,1.7,1.2,1.2,0.642204383,0.851072193,0.913989133,0.926809265,0.817987,0.742559,0.64035796,0.67469826,0.6101357,0.582582767,0.614723343
INTL.4002-8-DJI-MMTCD.A,Djibouti,Coal and coke (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4010-8-DJI-MMTCD.A,Djibouti,Consumed natural gas (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4006-8-DJI-MMTCD.A,Djibouti,Petroleum and other liquids (MMtonnes CO2),1.45833,1.2,1.2,0.9,0.7,0.7,0.7,0.7,0.7,1.7,1.7,1.7,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.9,1.9,1.9,1.9,1.9,1.7,0.982168865,1.7,1.2,1.2,0.642204383,0.851072193,0.913989133,0.926809265,0.817987,0.742559,0.64035796,0.67469826,0.6101357,0.582582767,0.614723343
INTL.4008-8-DMA-MMTCD.A,Dominica,CO2 emissions (MMtonnes CO2),0.02679,0.03498,0.03502,0.03498,0.03501,0.03991,0.04022,0.04337,0.05548,0.05862,0.05852,0.05845,0.05909,0.06224,0.07183,0.08101,0.08119,0.08116,0.0843,0.0843,0.07958,0.1,0.1,0.1,0.1,0.0924,0.1,0.121246436,0.1,0.1,0.1,0.170095617,0.169940463,0.161291994,0.171749852,0.18743,0.18855,0.177435879,0.185983702,0.181523912,0.152865015,0.162696975
INTL.4002-8-DMA-MMTCD.A,Dominica,Coal and coke (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4010-8-DMA-MMTCD.A,Dominica,Consumed natural gas (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4006-8-DMA-MMTCD.A,Dominica,Petroleum and other liquids (MMtonnes CO2),0.02679,0.03498,0.03502,0.03498,0.03501,0.03991,0.04022,0.04337,0.05548,0.05862,0.05852,0.05845,0.05909,0.06224,0.07183,0.08101,0.08119,0.08116,0.0843,0.0843,0.07958,0.1,0.1,0.1,0.1,0.0924,0.1,0.121246436,0.1,0.1,0.1,0.170095617,0.169940463,0.161291994,0.171749852,0.18743,0.18855,0.177435879,0.185983702,0.181523912,0.152865015,0.162696975
INTL.4008-8-DOM-MMTCD.A,Dominican Republic,CO2 emissions (MMtonnes CO2),5.43528,5.2,5.6,6.715247294,5.928316403,6.148791341,6.860989176,7.550533889,8.321128393,8.121781849,9.037029143,8.746251712,9.84461691,8.650892072,9.835323391,11.18075959,11.2306298,12.23498833,12.33182332,14.11758872,16.20987094,16.44555316,17.5088206,17.42359749,17.19417236,17.52767233,18.02436894,18.62842825,18.64561019,17.78396985,18.236589,19.61785108,21.10181059,20.09453246,19.76523156,22.36343595,23.75532371,21.95652349,25.26524686,26.31962867,22.06555636,23.29802158
INTL.4002-8-DOM-MMTCD.A,Dominican Republic,Coal and coke (MMtonnes CO2),0,0,0,0.015247294,0.028316403,0.048791341,0.060989176,0.050533889,0.021128393,0.021781849,0.037029143,0.046251712,0.04461691,0.050892072,0.135323391,0.180759592,0.230629796,0.234988328,0.331823319,0.117588719,0.209870936,0.44555316,0.508820597,0.835069514,0.939143575,1.037232355,1.533928965,1.5867835,1.723583031,1.685384304,1.627945876,1.730757408,1.909442532,1.878770082,2.238741298,2.59012698,2.768381044,2.845602816,2.790343013,4.712506891,4.722235147,5.05605658
INTL.4010-8-DOM-MMTCD.A,Dominican Republic,Consumed natural gas (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588527971,0.255028788,0.490439976,0.490439976,0.941644754,0.922027155,1.098585546,1.608643121,1.824436711,2.511052677,2.097121337,2.097121337,2.173629974,2.046116663,2.259946676,2.478653694,2.656275781,2.786399213,3.685042995
INTL.4006-8-DOM-MMTCD.A,Dominican Republic,Petroleum and other liquids (MMtonnes CO2),5.43528,5.2,5.6,6.7,5.9,6.1,6.8,7.5,8.3,8.1,9,8.7,9.8,8.6,9.7,11,11,12,12,14,16,16,17,16,16,16,16,16.1,16,15,15,16.06265696,16.68131538,16.11864104,15.42936892,17.599679,18.940826,16.850974,19.99625015,18.950846,14.556922,14.556922
INTL.4008-8-ECU-MMTCD.A,Ecuador,CO2 emissions (MMtonnes CO2),12.016231,12.13794733,14.13794733,12.206921,12.27589467,12.27589467,13.206921,13.13104997,13.19312627,12.19312627,14.27589467,14.22252046,17.2435805,15.24347704,17.24347704,17.29244835,18.29229661,18.2435805,19.2435805,18.24609752,18.34393227,19.39305512,20.24651602,20.36977321,21.41932352,22.64197364,24.7090954,24.07690923,25.55863779,28.63911057,36.21017071,35.73651935,37.0562502,38.45955754,42.10856662,38.79950643,36.84604609,34.74136575,37.34937131,36.05135939,28.91506315,28.96103285
INTL.4002-8-ECU-MMTCD.A,Ecuador,Coal and coke (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002517018,0.002919565,0.003326314,0.002935519,0.004402453,0.005236659,0.008664325,0.027069991,0.007062846,0.014478941,0.019606649,0.042291063,0.038886163,0.050905019,0.06090161,0.056189425,0.068353712,0.038797058,0.042463311,0.046944248,0.044828116,0.030414738,0.056975041
INTL.4010-8-ECU-MMTCD.A,Ecuador,Consumed natural gas (MMtonnes CO2),0.206921,0.137947333,0.137947333,0.206921,0.275894667,0.275894667,0.206921,0.131049967,0.193126267,0.193126267,0.275894667,0.222520456,0.243580504,0.243477043,0.243477043,0.292448347,0.292296605,0.243580504,0.243580504,0.243580504,0.341012705,0.389728806,0.243580504,0.365370756,0.414086857,0.63330931,0.682025411,0.669846386,0.544158846,0.619503916,0.652945646,0.476848184,1.022948179,1.018990932,1.143644192,0.983375715,1.082306033,0.945322438,0.750341061,0.677480272,0.570412413,0.589821807
INTL.4006-8-ECU-MMTCD.A,Ecuador,Petroleum and other liquids (MMtonnes CO2),11.80931,12,14,12,12,12,13,13,13,12,14,14,17,15,17,17,18,18,19,18,18,19,20,20,21,22,24,23.4,25,28,35.514934,35.220785,35.982397,37.379665,40.908733,37.747777,35.724943,33.75358,36.552086,35.329051,28.314236,28.314236
INTL.4008-8-EGY-MMTCD.A,Egypt,CO2 emissions (MMtonnes CO2),40.92829448,48.39967409,53.94208439,62.84876688,69.55096802,74.47110588,79.86600036,82.26670322,83.76527575,85.45250449,89.51149518,89.49524843,89.98324975,93.52458871,96.79343559,97.9869739,106.1224194,110.3841372,113.5577545,116.4320618,118.5143111,128.0033591,131.4365814,141.8265425,151.30983,159.1965313,170.1375202,172.367072,181.3941045,185.861183,187.676239,213.0009422,218.5394853,223.2494232,224.6032916,227.1899762,225.9901088,234.7981826,238.8232971,235.1953527,204.4155888,233.9001513
INTL.4002-8-EGY-MMTCD.A,Egypt,Coal and coke (MMtonnes CO2),2.048164584,2.622157585,2.720353374,2.571579593,2.607270825,2.74979813,2.755934362,2.934529959,3.21099523,3.287264399,2.624419701,2.663592495,2.596184578,3.376319396,3.27231486,2.602601046,2.834836699,2.900378457,2.603173409,2.653044038,2.614104887,2.842153472,2.392583836,2.719214146,2.592863382,3.084725022,2.982995871,3.128213232,2.902100582,2.817896063,3.101784191,2.722084303,2.20997977,1.833738481,2.00016582,4.304561949,5.387901678,6.164023657,10.29986729,8.654692022,4.60929664,7.167588498
INTL.4010-8-EGY-MMTCD.A,Egypt,Consumed natural gas (MMtonnes CO2),1.6665099,2.7775165,5.22173102,6.27718729,7.94369719,9.72130775,11.110066,12.33217326,13.55428052,15.16524009,15.88707548,17.83165593,19.38706517,22.14826932,23.52112073,24.38437286,26.28758271,26.4837587,26.95458108,28.77901779,35.90020624,48.16120564,49.0439976,58.10732836,61.71696658,67.11180631,74.15452437,78.13885873,82.49200396,87.04328694,90.57445477,99.53969753,104.2616536,101.8938094,94.32141618,94.04284628,99.37682614,113.2228099,118.7838328,114.2593439,110.5083969,117.567285
INTL.4006-8-EGY-MMTCD.A,Egypt,Petroleum and other liquids (MMtonnes CO2),37.21362,43,46,54,59,62,66,67,67,67,71,69,68,68,70,71,77,81,84,85,80,77,80,81,87,89,93,91.1,96,96,94,110.7391604,112.0678519,119.5218753,128.2817096,128.842568,121.225381,115.411349,109.739597,112.2813168,89.2978953,109.1652778
INTL.4008-8-SLV-MMTCD.A,El Salvador,CO2 emissions (MMtonnes CO2),1.98901,1.7,1.6,1.8,1.8,1.9,2.2,2.2,2.3,2.2,2.4,2.8,3.2,3.200951219,3.601660938,4.601700101,4.401816025,4.701880016,5.50208359,5.502481469,5.502747176,5.701780641,5.801585356,6.102593671,6.002325113,6.203891502,6.203199521,6.203393617,5.902812237,5.902209599,5.901772573,6.402612648,6.558956165,6.269219854,6.442372513,6.887408021,6.928914066,6.312351521,7.04650887,7.632256762,6.427195136,6.840661483
INTL.4002-8-SLV-MMTCD.A,El Salvador,Coal and coke (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0.000951219,0.001660938,0.001700101,0.001816025,0.001880016,0.00208359,0.002481469,0.002747176,0.001780641,0.001585356,0.002593671,0.002325113,0.003891502,0.003199521,0.003393617,0.002812237,0.002209599,0.001772573,0.002077812,0.001924371,0.002205362,0.002409775,0.002046021,0.001683066,0.001834521,0.00223287,0.002036762,0.001631946,0.001818955
INTL.4010-8-SLV-MMTCD.A,El Salvador,Consumed natural gas (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4006-8-SLV-MMTCD.A,El Salvador,Petroleum and other liquids (MMtonnes CO2),1.98901,1.7,1.6,1.8,1.8,1.9,2.2,2.2,2.3,2.2,2.4,2.8,3.2,3.2,3.6,4.6,4.4,4.7,5.5,5.5,5.5,5.7,5.8,6.1,6,6.2,6.2,6.2,5.9,5.9,5.9,6.400534836,6.557031794,6.267014492,6.439962738,6.885362,6.927231,6.310517,7.044276,7.63022,6.425563189,6.838842528
INTL.4008-8-GNQ-MMTCD.A,Equatorial Guinea,CO2 emissions (MMtonnes CO2),0.05549,0.05537,0.0694,0.06999,0.06975,0.07977,0.08493,0.08022,0.07866,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.139235198,0.139235198,0.258852797,0.258852797,2.691435078,2.750287875,0.39617599,2.750287875,2.750287875,3.158755874,3.242639856,3.540727851,3.799580648,3.924008694,3.82530157,3.612267172,3.434863507,3.069729286,5.339400853,5.929617589,5.328599794,5.190265657,3.221295671,3.639422232
INTL.4002-8-GNQ-MMTCD.A,Equatorial Guinea,Coal and coke (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4010-8-GNQ-MMTCD.A,Equatorial Guinea,Consumed natural gas (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039235198,0.039235198,0.058852797,0.058852797,2.491435078,2.550287875,0.19617599,2.550287875,2.550287875,2.924787841,2.942639856,3.040727851,3.099580648,3.178051044,3.099580648,2.86416946,2.687611068,2.334494286,2.314876853,2.948906589,2.836922794,2.780930897,2.476639474,2.894337249
INTL.4006-8-GNQ-MMTCD.A,Equatorial Guinea,Petroleum and other liquids (MMtonnes CO2),0.05549,0.05537,0.0694,0.06999,0.06975,0.07977,0.08493,0.08022,0.07866,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.233968033,0.3,0.5,0.7,0.74595765,0.725720922,0.748097712,0.747252439,0.735235,3.024524,2.980711,2.491677,2.40933476,0.744656197,0.745084983
INTL.4008-8-ERI-MMTCD.A,Eritrea,CO2 emissions (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,1.1,1.1,1.1,1.3,1.1,0.6,0.8,0.7,0.8,0.8,0.7,0.7,0.684580762,0.7,0.5,0.7,0.531904357,0.554351959,0.578195163,0.603668434,0.593500088,0.630792,0.65482281,0.74245581,0.79833288,0.762289822,0.804344669
INTL.4002-8-ERI-MMTCD.A,Eritrea,Coal and coke (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4010-8-ERI-MMTCD.A,Eritrea,Consumed natural gas (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4006-8-ERI-MMTCD.A,Eritrea,Petroleum and other liquids (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,1.1,1.1,1.1,1.3,1.1,0.6,0.8,0.7,0.8,0.8,0.7,0.7,0.684580762,0.7,0.5,0.7,0.531904357,0.554351959,0.578195163,0.603668434,0.593500088,0.630792,0.65482281,0.74245581,0.79833288,0.762289822,0.804344669
INTL.4008-8-EST-MMTCD.A,Estonia,CO2 emissions (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,8.378754574,6.974538882,6.331336667,5.40136022,5.991603571,6.429568622,7.198520292,5.783269186,5.391597252,6.106683326,5.232357633,5.237269958,5.702143411,5.700561989,6.013397021,6.343677309,6.277757851,5.135370445,5.373310364,5.210702679,6.067943294,5.997861881,5.441225491,5.220929629,5.333859544,5.476820144,5.509905901,4.923709253,4.858116913,5.246676647
INTL.4002-8-EST-MMTCD.A,Estonia,Coal and coke (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,0.461607587,0.465901303,0.155663758,0.173080478,0.286383345,0.321766668,0.141932485,0.151075306,0.157995907,0.147479391,0.135353213,0.06802627,0.152680907,0.129309077,0.094102572,0.181349872,0.278374745,0.187552743,0.129256002,0.15782898,0.138546805,0.135400677,0.156943353,0.026814525,0.038979231,0.093398325,0.083142477,0.043577065,0.00869202,0.012835357
INTL.4010-8-EST-MMTCD.A,Estonia,Consumed natural gas (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,2.799169987,1.127643579,1.202677909,1.398712742,1.530622226,1.986117954,3.000911807,1.87556988,2.104835345,2.386732935,1.39354842,1.588607688,1.811800504,1.836182912,1.890559449,1.847464437,1.774289106,1.228417702,1.315898362,1.177347699,1.275855489,1.298089204,1.018888138,0.913399104,1.004544313,0.956062819,0.979381424,0.900679188,0.808852893,0.87430929
INTL.4006-8-EST-MMTCD.A,Estonia,Petroleum and other liquids (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,5.117977,5.380994,4.972995,3.829567,4.174598,4.121684,4.055676,3.756624,3.128766,3.572471,3.703456,3.580636,3.737662,3.73507,4.028735,4.314863,4.225094,3.7194,3.928156,3.875526,4.653541,4.564372,4.265394,4.280716,4.290336,4.427359,4.447382,3.979453,4.040572,4.359532
INTL.4008-8-SWZ-MMTCD.A,Eswatini,CO2 emissions (MMtonnes CO2),0.678441294,0.660232789,0.592140009,0.524047229,0.574567679,0.664625887,0.677805119,0.662429328,0.620695048,0.736070622,0.751446196,0.670174263,0.617457334,0.623006169,0.882197738,0.833873886,0.785550034,0.813081836,1.150294471,1.192250293,1.095739981,1.101250879,1.092328107,1.001968084,0.997762564,0.953063891,1.084625488,1.154990394,1.047470359,1.10522282,1.01314429,1.009512791,0.981366857,0.88189399,0.915385559,0.977952849,1.063462314,1.123021123,1.203506529,1.224354519,1.207459059,1.36878767
INTL.4002-8-SWZ-MMTCD.A,Eswatini,Coal and coke (MMtonnes CO2),0.386591294,0.360232789,0.292140009,0.224047229,0.274567679,0.364625887,0.377805119,0.362429328,0.320695048,0.336070622,0.351446196,0.270174263,0.217457334,0.123006169,0.382197738,0.333873886,0.285550034,0.313081836,0.650294471,0.692250293,0.595739981,0.601250879,0.592328107,0.501968084,0.497762564,0.453063891,0.484625488,0.498802835,0.447470359,0.40522282,0.31314429,0.308804419,0.283451647,0.154484505,0.161918628,0.190091849,0.195149814,0.26224827,0.300466197,0.349576619,0.372184535,0.487431796
INTL.4010-8-SWZ-MMTCD.A,Eswatini,Consumed natural gas (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4006-8-SWZ-MMTCD.A,Eswatini,Petroleum and other liquids (MMtonnes CO2),0.29185,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.656187559,0.6,0.7,0.7,0.700708372,0.69791521,0.727409485,0.753466931,0.787861,0.8683125,0.860772853,0.903040332,0.8747779,0.835274524,0.881355875
INTL.4008-8-ETH-MMTCD.A,Ethiopia,CO2 emissions (MMtonnes CO2),1.70001,1.7,1.9,2.2,2.1,2.5,2.6,2.9,2.8,3,3,2.5,3.6,3.3,2.2,2.4,1.7,1.7,2.6,3.3,3.5,3.600004267,3.900087473,4.200008534,4.300010667,4.600017068,5.200023468,5.601533213,6.431385791,7.053195908,6.580367665,7.126690732,7.687717362,9.369728784,10.77856485,11.49597489,13.19711254,13.10386954,14.06042286,16.60206992,15.7591201,16.42496235
INTL.4002-8-ETH-MMTCD.A,Ethiopia,Coal and coke (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27E-06,8.75E-05,8.53E-06,1.07E-05,1.71E-05,2.35E-05,0.001533213,0.031385791,0.053195908,0.080367665,0.20869809,0.477900396,0.620843818,0.864060984,0.876861888,1.122212538,1.241687637,1.327026993,1.278046796,1.127118953,0.985726962
INTL.4010-8-ETH-MMTCD.A,Ethiopia,Consumed natural gas (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4006-8-ETH-MMTCD.A,Ethiopia,Petroleum and other liquids (MMtonnes CO2),1.70001,1.7,1.9,2.2,2.1,2.5,2.6,2.9,2.8,3,3,2.5,3.6,3.3,2.2,2.4,1.7,1.7,2.6,3.3,3.5,3.6,3.9,4.2,4.3,4.6,5.2,5.6,6.4,7,6.5,6.917992642,7.209816966,8.748884966,9.914503869,10.619113,12.0749,11.8621819,12.73339586,15.32402312,14.63200115,15.43923539
INTL.4008-8-FLK-MMTCD.A,Falkland Islands,CO2 emissions (MMtonnes CO2),0.01168,0.01151,0.01151,0.01151,0.01154,0.01442,0.01598,0.01598,0.03171,0.02833,0.02519,0.02519,0.02544,0.02544,0.02545,0.02861,0.03178,0.03496,0.0286,0.0286,0.0286,0.0286,0.03178,0.03177,0.03505,0.03813,0.04129,0.047677067,0.04578,0.047639359,0.047663984,0.042068957,0.042994213,0.042960265,0.042945483,0.045031,0.046769,0.044814699,0.04640807,0.04640807,0.039093615,0.041608039
