API,COUNTRY,CONSUMPTION,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
INTL.4419-2-SDN-QBTU.A,Sudan,"Nuclear, renewables, and other (quad Btu)",0.005170126,0.007752834,0.008014924,0.008037294,0.00783,0.009548558,0.009547644,0.009543804,0.009477432,0.009660032,0.009861096,0.010728208,0.011148676,0.01113372,0.01145076,0.009920144,0.01099142,0.010652159,0.010533501,0.012250748,0.012965471,0.014104545,0.014181162,0.012970125,0.012379776,0.013918608,0.014838824,0.01566614,0.015736838,0.03267648,0.061228656,0.063416332,0.063611712,0.079963121,0.08514303,0.078903973,0.074853056,0.086639052,0.088330923,0.088330476,0.091267274,0.088949349
none,Sudan,Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-SDN-QBTU.A,Sudan,Renewables and other (quad Btu),0.005170126,0.007752834,0.008014924,0.008037294,0.00783,0.009548558,0.009547644,0.009543804,0.009477432,0.009660032,0.009861096,0.010728208,0.011148676,0.01113372,0.01145076,0.009920144,0.01099142,0.010652159,0.010533501,0.012250748,0.012965471,0.014104545,0.014181162,0.012970125,0.012379776,0.013918608,0.014838824,0.01566614,0.015736838,0.03267648,0.061228656,0.063416332,0.063611712,0.079963121,0.08514303,0.078903973,0.074853056,0.086639052,0.088330923,0.088330476,0.091267274,0.088949349
INTL.44-2-SUR-QBTU.A,Suriname,Consumption (quad Btu),0.039020256,0.034137525,0.034374807,0.024520492,0.023116472,0.028334903,0.026068464,0.018900954,0.022181752,0.029888216,0.034314189,0.035218546,0.03437059,0.035237314,0.035292694,0.033882659,0.033477727,0.034226821,0.034206126,0.034417497,0.028535642,0.02817201,0.031250044,0.027685064,0.031377735,0.031931217,0.03480116,0.032534018,0.038491219,0.039146911,0.047020179,0.038256564,0.041659899,0.040103063,0.03903592,0.035921522,0.037329881,0.043502772,0.043938923,0.044303901,0.042165882,0.042428205
INTL.4411-2-SUR-QBTU.A,Suriname,Coal (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4413-2-SUR-QBTU.A,Suriname,Natural gas (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000189125,0.000205683,0.000205683,0.000241651,0.00025587
INTL.4415-2-SUR-QBTU.A,Suriname,Petroleum and other liquids (quad Btu),0.029847649,0.025513798,0.023387648,0.017009199,0.014284232,0.018284889,0.018171288,0.015535617,0.017174612,0.018548632,0.022133447,0.020681198,0.019509136,0.020289264,0.020200386,0.020693611,0.020232187,0.021062264,0.021011208,0.021011211,0.021292932,0.020680585,0.023711851,0.020071064,0.023725511,0.023722038,0.026250982,0.02401401,0.029987217,0.030724031,0.03533054,0.028239465,0.033564119,0.031095723,0.032213925,0.030982804,0.028533,0.031676066,0.031795406,0.032660421,0.03047355,0.03047355
INTL.4419-2-SUR-QBTU.A,Suriname,"Nuclear, renewables, and other (quad Btu)",0.009172607,0.008623727,0.010987159,0.007511293,0.00883224,0.010050014,0.007897176,0.003365337,0.00500714,0.011339584,0.012180742,0.014537348,0.014861454,0.01494805,0.015092308,0.013189048,0.01324554,0.013164557,0.013194918,0.013406286,0.00724271,0.007491425,0.007538193,0.007614,0.007652224,0.008209179,0.008550178,0.008520008,0.008504002,0.00842288,0.011689639,0.010017099,0.008095779,0.00900734,0.006821995,0.004938718,0.008796881,0.011637581,0.011937834,0.011437797,0.011450681,0.011698785
none,Suriname,Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-SUR-QBTU.A,Suriname,Renewables and other (quad Btu),0.009172607,0.008623727,0.010987159,0.007511293,0.00883224,0.010050014,0.007897176,0.003365337,0.00500714,0.011339584,0.012180742,0.014537348,0.014861454,0.01494805,0.015092308,0.013189048,0.01324554,0.013164557,0.013194918,0.013406286,0.00724271,0.007491425,0.007538193,0.007614,0.007652224,0.008209179,0.008550178,0.008520008,0.008504002,0.00842288,0.011689639,0.010017099,0.008095779,0.00900734,0.006821995,0.004938718,0.008796881,0.011637581,0.011937834,0.011437797,0.011450681,0.011698785
INTL.44-2-SWE-QBTU.A,Sweden,Consumption (quad Btu),2.080644348,2.046094337,1.887211632,1.947071075,2.025121256,2.165838766,2.195656487,2.260000793,2.221732369,2.204015992,2.215347345,2.218829883,2.268795482,2.244962895,2.268769671,2.313565814,2.282280224,2.326796148,2.408860167,2.3668184,2.273492748,2.411758291,2.289799754,2.181569796,2.334820714,2.358585063,2.261831391,2.280610885,2.258145435,2.076708174,2.228817585,2.173626277,2.239926832,2.138415597,2.116629869,2.15312611,2.155792099,2.226739983,2.15298294,2.168104601,2.022543637,2.160312947
INTL.4411-2-SWE-QBTU.A,Sweden,Coal (quad Btu),0.057880848,0.056048588,0.06747112,0.081549154,0.088210062,0.102285767,0.105142949,0.103011608,0.0968702,0.096889428,0.090336664,0.08828983,0.091834753,0.091015343,0.091442249,0.089395495,0.101340292,0.085404527,0.085852808,0.081980772,0.082328511,0.089701363,0.087959929,0.089656204,0.092474934,0.088184763,0.102129207,0.092116929,0.089120753,0.06740204,0.084665008,0.079091068,0.071016951,0.074340089,0.070117668,0.071844836,0.070569272,0.069242891,0.067044552,0.065062637,0.055012608,0.052084087
INTL.4413-2-SWE-QBTU.A,Sweden,Natural gas (quad Btu),0,0,0,0,0,0.002952,0.00792,0.010901,0.012818,0.01881,0.022747,0.023736,0.026985957,0.0298584,0.029367954,0.02968978,0.030735351,0.030909983,0.030071747,0.033897986,0.031214575,0.035055082,0.035373764,0.036887506,0.03549327,0.032664962,0.033063316,0.037046848,0.031350397,0.048877938,0.0619205,0.051596706,0.046258076,0.041773432,0.036149521,0.037876584,0.03602992,0.042731213,0.042731213,0.044459314,0.050126698,0.052547979
INTL.4415-2-SWE-QBTU.A,Sweden,Petroleum and other liquids (quad Btu),1.1397423,1.011791315,0.85623233,0.776050225,0.725031768,0.748332262,0.774947224,0.755877222,0.724316676,0.687290286,0.686269106,0.694400664,0.757799727,0.747067384,0.800362144,0.797630674,0.855651603,0.810310032,0.825335421,0.809783628,0.744223691,0.755608523,0.760996768,0.761225114,0.758358041,0.737592215,0.735875109,0.724585804,0.713602656,0.663502489,0.696694851,0.651001252,0.627449572,0.617924991,0.61357092,0.611231553,0.642628871,0.655166556,0.59138222,0.601660163,0.550116293,0.638826492
INTL.4419-2-SWE-QBTU.A,Sweden,"Nuclear, renewables, and other (quad Btu)",0.883021201,0.978254435,0.963508182,1.089471696,1.211879426,1.312268738,1.307646314,1.390210962,1.387727492,1.401026278,1.415994576,1.412403388,1.392175045,1.377021768,1.347597323,1.396849865,1.294552979,1.400171606,1.467600192,1.441156015,1.415725971,1.531393323,1.405469293,1.293800972,1.448494469,1.500143122,1.390763759,1.426861304,1.424071629,1.296925707,1.385537226,1.391937251,1.495202232,1.404377084,1.396791761,1.432173137,1.406564036,1.459599323,1.451824955,1.456922488,1.367288038,1.41685439
INTL.4417-2-SWE-QBTU.A,Sweden,Nuclear (quad Btu),0.26014937,0.361183142,0.374063179,0.394153152,0.48956292,0.558175812,0.668906884,0.643474341,0.655975591,0.628142808,0.647824776,0.73579307,0.60910303,0.58849925,0.70123482,0.669659363,0.711206909,0.669598886,0.704594782,0.700814983,0.54882676,0.690483533,0.652191653,0.645529128,0.757754575,0.701751539,0.656134914,0.648871672,0.618634505,0.504693499,0.56104465,0.585251106,0.619210729,0.641440296,0.627198843,0.548144657,0.610445972,0.635813738,0.663997891,0.647007037,0.473442233,0.510802767
INTL.4418-2-SWE-QBTU.A,Sweden,Renewables and other (quad Btu),0.622871831,0.617071293,0.589445003,0.695318544,0.722316506,0.754092926,0.63873943,0.746736621,0.731751901,0.77288347,0.7681698,0.676610318,0.783072015,0.788522518,0.646362503,0.727190503,0.583346069,0.73057272,0.76300541,0.740341032,0.866899211,0.84090979,0.75327764,0.648271844,0.690739894,0.798391583,0.734628846,0.777989632,0.805437124,0.792232208,0.824492576,0.806686144,0.875991503,0.762936788,0.769592918,0.88402848,0.796118064,0.823785585,0.787827064,0.809915451,0.893845805,0.906051623
INTL.44-2-CHE-QBTU.A,Switzerland,Consumption (quad Btu),1.138398435,1.054650602,1.03251113,1.085532061,1.056934265,1.149370856,1.159967049,1.162913891,1.182428004,1.146929718,1.161694845,1.210069129,1.223532768,1.215523904,1.23673962,1.229365724,1.204247695,1.228498306,1.253189476,1.290526068,1.260659574,1.320584316,1.248224063,1.262593969,1.255531493,1.228635278,1.251383839,1.249462286,1.283834324,1.252994749,1.280727571,1.205354122,1.25091235,1.275114012,1.217947875,1.187094896,1.163988145,1.15323057,1.170130022,1.185815532,1.103310966,1.086951215
INTL.4411-2-CHE-QBTU.A,Switzerland,Coal (quad Btu),0.006214012,0.011185221,0.009843784,0.008995522,0.01278311,0.012625294,0.010830135,0.010277778,0.008936341,0.0092717,0.009745149,0.008107806,0.005444658,0.004478034,0.00463585,0.004990937,0.003748134,0.002761783,0.00224888,0.002308062,0.003531137,0.00390595,0.003393048,0.003649499,0.003590318,0.004300491,0.004497761,0.005286842,0.004695031,0.004399126,0.003894384,0.0036582,0.003864381,0.003845985,0.00374597,0.004129347,0.003724436,0.003502618,0.003005273,0.002767913,0.002840814,0.003015475
INTL.4413-2-CHE-QBTU.A,Switzerland,Natural gas (quad Btu),0.037814,0.04088,0.044032,0.048034,0.053092,0.05621,0.057288,0.06132,0.06138,0.067518,0.07196924,0.08072778,0.084924311,0.089053659,0.087797858,0.096798556,0.104738781,0.101129588,0.104125218,0.107878779,0.107265216,0.111632339,0.109575099,0.115819003,0.11950038,0.12267647,0.119319921,0.116179923,0.123867504,0.118922909,0.132916326,0.118007461,0.12937863,0.136345726,0.118440648,0.126671208,0.133168964,0.133854838,0.127152148,0.130538468,0.127128544,0.138054335
INTL.4415-2-CHE-QBTU.A,Switzerland,Petroleum and other liquids (quad Btu),0.643651626,0.52131125,0.491323215,0.53757638,0.514624276,0.560476346,0.561584638,0.541773907,0.54452412,0.536012367,0.533719537,0.561744817,0.568047921,0.537557729,0.529969621,0.538200058,0.546653839,0.540624016,0.561154692,0.56628098,0.5518869,0.56370376,0.53585662,0.541905574,0.541211929,0.544353301,0.542980327,0.519271782,0.537258877,0.522307021,0.533303783,0.494312711,0.504236544,0.514204363,0.471598212,0.465052869,0.469214047,0.460882967,0.455120398,0.450687239,0.36904849,0.379255086
INTL.4419-2-CHE-QBTU.A,Switzerland,"Nuclear, renewables, and other (quad Btu)",0.450718797,0.481274131,0.487312131,0.490926159,0.476434878,0.520059216,0.530264276,0.549542205,0.567587542,0.534127651,0.54626092,0.559488727,0.565115877,0.584434482,0.614336291,0.589376173,0.549106941,0.58398292,0.585660686,0.614058247,0.597976322,0.641342266,0.599399296,0.601219892,0.591228866,0.557305017,0.584585831,0.60872374,0.618012913,0.607365693,0.610613077,0.58937575,0.613432796,0.620717937,0.624163044,0.591241472,0.557880697,0.554990147,0.584852204,0.601821911,0.604293118,0.566626319
INTL.4417-2-CHE-QBTU.A,Switzerland,Nuclear (quad Btu),0.135919056,0.143867724,0.142020424,0.147435652,0.174301008,0.21322476,0.213448032,0.217435032,0.228449784,0.229045176,0.238348176,0.22823316,0.23478904,0.23380882,0.2439483,0.242967353,0.245381616,0.247991075,0.252100459,0.252100459,0.258110434,0.261665052,0.265794983,0.268270887,0.263103336,0.227131943,0.270941268,0.272134325,0.269933749,0.269851973,0.258942585,0.262589663,0.250107408,0.255511238,0.270911167,0.226992121,0.207883483,0.200322216,0.250816276,0.26121824,0.238686514,0.190524584
INTL.4418-2-CHE-QBTU.A,Switzerland,Renewables and other (quad Btu),0.314799741,0.337406407,0.345291707,0.343490507,0.30213387,0.306834456,0.316816244,0.332107173,0.339137758,0.305082475,0.307912744,0.331255567,0.330326837,0.350625662,0.370387991,0.34640882,0.303725325,0.335991845,0.333560226,0.361957788,0.339865888,0.379677214,0.333604313,0.332949005,0.32812553,0.330173075,0.313644563,0.336589415,0.348079163,0.33751372,0.351670493,0.326786087,0.363325388,0.365206699,0.353251877,0.364249351,0.349997214,0.354667931,0.334035928,0.340603671,0.365606605,0.376101735
INTL.44-2-SYR-QBTU.A,Syria,Consumption (quad Btu),0.275322857,0.289143179,0.294347387,0.330815763,0.369016768,0.385306728,0.385645042,0.431091142,0.452089776,0.483189462,0.559663709,0.519020756,0.534806532,0.59337796,0.630707734,0.606821007,0.6543233,0.695352419,0.748503449,0.770480903,0.743084466,0.734313624,0.794778503,0.771814732,0.858641342,0.970083733,1.010974432,1.043022165,1.058693176,0.990720706,1.025289552,0.928118911,0.717221719,0.52643331,0.467575213,0.416293049,0.405563588,0.408068576,0.477625452,0.422094588,0.39442407,0.400714751
INTL.4411-2-SYR-QBTU.A,Syria,Coal (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12E-05,1.46E-06,6.12E-07,3.14E-07,1.22E-06,1.85E-06,1.62E-06,5.70E-06,2.51E-06,8.21E-07,1.32E-06,1.75E-06,3.48E-06,2.85E-05,6.79E-05,0.000103277,0.000148658,0.000101319,6.54E-05,8.20E-05,9.85E-05,0.000363102,0.000188778,0.000237131,0.000764049,0.000844342
INTL.4413-2-SYR-QBTU.A,Syria,Natural gas (quad Btu),0.016354,0.0084656,0.008658,0.0084656,0.008658,0.00481,0.008658,0.021164,0.017316,0.03367,0.099086,0.119288,0.122302908,0.125700211,0.12909078,0.09988446,0.136571581,0.154917017,0.195344923,0.205197101,0.207235483,0.189909238,0.251428674,0.253277414,0.262521116,0.225546311,0.231092531,0.22184883,0.223327822,0.274353053,0.356067372,0.300235417,0.238487492,0.195966467,0.181176545,0.158991662,0.138655692,0.136815746,0.136079768,0.130559932,0.114736401,0.120734623
INTL.4415-2-SYR-QBTU.A,Syria,Petroleum and other liquids (quad Btu),0.232790067,0.25325894,0.255369431,0.293358272,0.325906093,0.346120551,0.347597895,0.38047454,0.405913032,0.420767255,0.432466235,0.37171089,0.385153512,0.44086598,0.47516357,0.481140445,0.491509818,0.514042275,0.525791625,0.539860915,0.502740604,0.509077707,0.518297408,0.491305573,0.556239582,0.703594197,0.743327446,0.785332174,0.807150744,0.698178043,0.644956417,0.596805637,0.447720372,0.30347159,0.26443079,0.25392819,0.25810832,0.265526316,0.336060855,0.285398644,0.272952407,0.273235976
INTL.4419-2-SYR-QBTU.A,Syria,"Nuclear, renewables, and other (quad Btu)",0.026178791,0.027418639,0.030319956,0.028991891,0.034452674,0.034376177,0.029389147,0.029452602,0.028860744,0.028752207,0.028111474,0.028021866,0.027350112,0.026811769,0.026453384,0.025796102,0.026230722,0.026391669,0.02736629,0.025422573,0.033107161,0.035324827,0.025050797,0.027226043,0.039878137,0.040942405,0.03655314,0.035839411,0.028211133,0.018161074,0.02419786,0.030974581,0.030865197,0.026893934,0.021902479,0.003291244,0.008701053,0.005363412,0.005296051,0.005898882,0.005971213,0.005899809
none,Syria,Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-SYR-QBTU.A,Syria,Renewables and other (quad Btu),0.026178791,0.027418639,0.030319956,0.028991891,0.034452674,0.034376177,0.029389147,0.029452602,0.028860744,0.028752207,0.028111474,0.028021866,0.027350112,0.026811769,0.026453384,0.025796102,0.026230722,0.026391669,0.02736629,0.025422573,0.033107161,0.035324827,0.025050797,0.027226043,0.039878137,0.040942405,0.03655314,0.035839411,0.028211133,0.018161074,0.02419786,0.030974581,0.030865197,0.026893934,0.021902479,0.003291244,0.008701053,0.005363412,0.005296051,0.005898882,0.005971213,0.005899809
INTL.44-2-TWN-QBTU.A,Taiwan,Consumption (quad Btu),1.094671152,1.056539352,1.067312238,1.214184016,1.406894287,1.461758845,1.546888357,1.663544698,1.802040281,1.905603262,2.031313019,2.086710811,2.200212698,2.342230633,2.513943045,2.713657727,2.929986334,3.039577373,3.225065339,3.363732775,3.601778062,3.708658513,3.875912735,4.070128888,4.228709709,4.304865649,4.392822733,4.597310883,4.425831129,4.359003035,4.659172492,4.623329045,4.556510677,4.580070316,4.710813345,4.697958802,4.799959047,4.483068884,4.734471904,3.801187827,3.774040069,3.926851738
INTL.4411-2-TWN-QBTU.A,Taiwan,Coal (quad Btu),0.138282638,0.128631569,0.15195096,0.207034126,0.242779246,0.256326715,0.313326355,0.342680961,0.391053783,0.403602718,0.3967944,0.432349709,0.502624067,0.541863636,0.577507851,0.595488601,0.681786521,0.773779067,0.84653984,0.888669278,1.04854122,1.107985863,1.179394888,1.279186477,1.321564552,1.375293561,1.430852129,1.492599226,1.434174953,1.382386425,1.455651518,1.536729669,1.523445317,1.537224587,1.545584302,1.50581492,1.528713489,1.395784381,1.559897545,1.498508995,1.471726187,1.519853246
INTL.4413-2-TWN-QBTU.A,Taiwan,Natural gas (quad Btu),0.045021,0.055491,0.033504,0.049209,0.054444,0.05235,0.04188,0.045021,0.025128,0.05235,0.083761589,0.105,0.114661053,0.11124,0.14055,0.1508,0.172321661,0.205684801,0.241067253,0.243283622,0.268088525,0.266917833,0.3172576,0.324281753,0.389450289,0.406230211,0.414815287,0.444472824,0.455399285,0.472179208,0.591589817,0.632954277,0.594945801,0.608564855,0.715331988,0.769769177,0.802704373,0.876418335,0.874299365,0.85661804,0.933241581,1.013084512
INTL.4415-2-TWN-QBTU.A,Taiwan,Petroleum and other liquids (quad Btu),0.802839042,0.71636702,0.695297402,0.710046134,0.811289979,0.796431569,0.851844665,0.8796135,1.0239948,1.10338259,1.141523995,1.150676005,1.171387026,1.29437906,1.38726207,1.555721615,1.639792728,1.63451526,1.694734055,1.786027125,1.831740236,1.898655886,1.919720922,2.009188295,2.05314287,2.048610253,2.067719409,2.163998007,2.041949651,2.015182172,2.110935533,1.944766341,1.931787593,1.914765923,1.931904737,1.959118641,2.032498148,1.867641894,1.902002226,0.978738748,0.916893906,0.957830278
INTL.4419-2-TWN-QBTU.A,Taiwan,"Nuclear, renewables, and other (quad Btu)",0.108528472,0.156049763,0.186559877,0.247894755,0.298381062,0.356650561,0.339837337,0.396229237,0.361863698,0.346267953,0.409233035,0.398685097,0.411540553,0.394747937,0.408623124,0.411647511,0.436085423,0.425598245,0.442724192,0.44575275,0.453408081,0.435098931,0.459539325,0.457472362,0.464551999,0.474731625,0.479435908,0.496240826,0.49430724,0.489255231,0.500995624,0.508878759,0.506331965,0.519514952,0.517992319,0.463256064,0.436043036,0.343224274,0.398272768,0.467322045,0.452178395,0.436083702
INTL.4417-2-TWN-QBTU.A,Taiwan,Nuclear (quad Btu),0.07839342,0.105992487,0.136324353,0.195142885,0.25243012,0.29378837,0.275523531,0.33880341,0.313470385,0.289180063,0.336120101,0.34852485,0.334248331,0.339281635,0.344381502,0.348777261,0.373191236,0.358197292,0.364088065,0.375357357,0.380253559,0.350463908,0.390624643,0.384093191,0.390003882,0.394763551,0.393761036,0.400364744,0.403206065,0.410556468,0.411124934,0.415942463,0.399205004,0.411230319,0.418633517,0.360188787,0.312687617,0.221672062,0.275122423,0.32436564,0.315512106,0.278860227
INTL.4418-2-TWN-QBTU.A,Taiwan,Renewables and other (quad Btu),0.030135052,0.050057276,0.050235524,0.052751871,0.045950942,0.062862191,0.064313807,0.057425826,0.048393313,0.05708789,0.073112934,0.050160247,0.077292221,0.055466302,0.064241621,0.06287025,0.062894187,0.067400953,0.078636127,0.070395393,0.073154522,0.084635023,0.068914683,0.073379171,0.074548117,0.079968074,0.085674872,0.095876082,0.091101175,0.078698763,0.08987069,0.092936296,0.107126962,0.108284632,0.099358802,0.103067277,0.123355419,0.121552211,0.123150345,0.142956405,0.136666289,0.157223475
INTL.44-2-TJK-QBTU.A,Tajikistan,Consumption (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.282534619,0.260966322,0.253023451,0.208926598,0.230053242,0.218720406,0.225793475,0.254990938,0.200667025,0.210048005,0.216107488,0.227276638,0.231487001,0.236662892,0.231480726,0.218288791,0.2103933,0.188874016,0.195164062,0.192740432,0.203633736,0.210975397,0.215523806,0.215805158,0.222154268,0.226612228,0.241753209,0.256198715,0.254621103,0.255333992
INTL.4411-2-TJK-QBTU.A,Tajikistan,Coal (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.005333784,0.006863564,0.001801363,0.001238091,0.000870822,0.000815766,0.00070008,0.000518738,0.000652603,0.000651873,0.000920164,0.001187457,0.002193022,0.002306372,0.002441318,0.004186982,0.00458993,0.004587511,0.004632321,0.005124653,0.00971344,0.01177289,0.019910733,0.023682042,0.03122681,0.037083438,0.042314813,0.046095728,0.048296988,0.049589753
INTL.4413-2-TJK-QBTU.A,Tajikistan,Natural gas (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.0702537,0.05176368,0.0591555,0.0298395,0.04540839,0.042151278,0.041411782,0.043260522,0.046218506,0.048067247,0.044000018,0.049915987,0.051358004,0.052873971,0.047179851,0.024403371,0.015899166,0.008393281,0.008356306,0.007357986,0.007505885,0.007801684,0.008282356,0.000739496,0.000702356,0.000701531,0.002688672,0.003123318,0.003126998,0.003126998
INTL.4415-2-TJK-QBTU.A,Tajikistan,Petroleum and other liquids (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.040803254,0.031515816,0.024481572,0.026553969,0.030870014,0.033660775,0.038769826,0.055947821,0.0083327,0.011910626,0.013932222,0.012370081,0.014688604,0.012644768,0.015761296,0.021855537,0.022916643,0.02206467,0.023268824,0.024513294,0.029452537,0.033367148,0.041071615,0.039079565,0.042653,0.036975822,0.039029824,0.046050057,0.049243383,0.049344724
INTL.4419-2-TJK-QBTU.A,Tajikistan,"Nuclear, renewables, and other (quad Btu)",--,--,--,--,--,--,--,--,--,--,--,--,0.166143881,0.170823263,0.167585016,0.151295038,0.152904017,0.142092587,0.144911788,0.155263858,0.145463216,0.149418259,0.157255084,0.163803113,0.163247371,0.168837781,0.166098261,0.167842901,0.16698756,0.153828554,0.158906611,0.155744499,0.156961873,0.158033675,0.146259102,0.152304055,0.147572102,0.151851438,0.1577199,0.160929612,0.153953734,0.153272517
INTL.4417-2-TJK-QBTU.A,Tajikistan,Nuclear (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-TJK-QBTU.A,Tajikistan,Renewables and other (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.166143881,0.170823263,0.167585016,0.151295038,0.152904017,0.142092587,0.144911788,0.155263858,0.145463216,0.149418259,0.157255084,0.163803113,0.163247371,0.168837781,0.166098261,0.167842901,0.16698756,0.153828554,0.158906611,0.155744499,0.156961873,0.158033675,0.146259102,0.152304055,0.147572102,0.151851438,0.1577199,0.160929612,0.153953734,0.153272517
INTL.44-2-TZA-QBTU.A,Tanzania,Consumption (quad Btu),0.037674775,0.044309324,0.042300824,0.038540192,0.043061916,0.043192065,0.049075583,0.045355677,0.048325171,0.049524783,0.054475749,0.04993488,0.052449572,0.054672863,0.049103983,0.048685805,0.051548977,0.047961632,0.055421334,0.058257547,0.05966768,0.068729362,0.075622507,0.07643046,0.09317671,0.098390947,0.101225392,0.109606607,0.114303018,0.113353802,0.130362795,0.132801665,0.159528031,0.166581086,0.174268599,0.179679572,0.197164349,0.178853704,0.192048085,0.195350914,0.192350885,0.196881588
INTL.4411-2-TZA-QBTU.A,Tanzania,Coal (quad Btu),0,0,0,0,0,0,0,0,0,7.08E-05,0.000176967,0.000283148,0.000566295,0.00113259,0.001184072,0.001134325,0.001522334,0.000908145,0.001412449,0.001866267,0.001804178,0.00194478,0.002103574,0.001614686,0.001865058,0.001586819,0.001300007,0.001472523,0.002043891,0.00208905,0.002271384,0.00244207,0.002702117,0.002169417,0.006589641,0.00716568,0.006725244,0.011850462,0.01208118,0.014145389,0.014844224,0.014437645
INTL.4413-2-TZA-QBTU.A,Tanzania,Natural gas (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043974,0.0150768,0.0186366,0.019596647,0.0207306,0.024329422,0.028840348,0.018487403,0.021445387,0.024033623,0.020336143,0.040672286,0.05556429,0.035005398,0.047043281,0.050979477,0.046605485,0.047140394
INTL.4415-2-TZA-QBTU.A,Tanzania,Petroleum and other liquids (quad Btu),0.027421816,0.033657714,0.031554107,0.027346893,0.031640556,0.031554107,0.037908809,0.033248799,0.035573992,0.034510495,0.038330811,0.031809312,0.034969031,0.036187305,0.032653849,0.031826029,0.032126419,0.032245597,0.032879419,0.034355297,0.036054818,0.039929773,0.045836095,0.048935723,0.063161362,0.063865691,0.066598845,0.06341338,0.065493062,0.060475812,0.072119601,0.091261108,0.117310013,0.12262741,0.121319737,0.110655336,0.11132646,0.108509755,0.11063588,0.105984578,0.101198365,0.106781387
INTL.4419-2-TZA-QBTU.A,Tanzania,"Nuclear, renewables, and other (quad Btu)",0.010252959,0.01065161,0.010746717,0.011193299,0.01142136,0.011637958,0.011166774,0.012106878,0.012751179,0.014943501,0.015967971,0.017842421,0.016914246,0.017352968,0.015266062,0.015725451,0.017900224,0.014807891,0.021129466,0.022035983,0.021808684,0.026854808,0.027682839,0.025880051,0.02375289,0.017861637,0.014689941,0.025124057,0.026035465,0.026459519,0.027131462,0.020611085,0.018070514,0.017750635,0.026023078,0.02118627,0.023548355,0.023488089,0.022287745,0.02424147,0.029702812,0.028522162
none,Tanzania,Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-TZA-QBTU.A,Tanzania,Renewables and other (quad Btu),0.010252959,0.01065161,0.010746717,0.011193299,0.01142136,0.011637958,0.011166774,0.012106878,0.012751179,0.014943501,0.015967971,0.017842421,0.016914246,0.017352968,0.015266062,0.015725451,0.017900224,0.014807891,0.021129466,0.022035983,0.021808684,0.026854808,0.027682839,0.025880051,0.02375289,0.017861637,0.014689941,0.025124057,0.026035465,0.026459519,0.027131462,0.020611085,0.018070514,0.017750635,0.026023078,0.02118627,0.023548355,0.023488089,0.022287745,0.02424147,0.029702812,0.028522162
INTL.44-2-THA-QBTU.A,Thailand,Consumption (quad Btu),0.495575003,0.533526766,0.524755855,0.562321128,0.625408926,0.677671849,0.713389091,0.796268408,0.902827742,1.063090209,1.246061565,1.361747515,1.464029954,1.676495942,1.866523821,2.110722982,2.383016997,2.548657397,2.395825388,2.449047211,2.570324393,2.720684792,3.036720218,3.314375436,3.580490594,3.683316286,3.756626786,3.881781189,3.912473752,4.064629592,4.413482376,4.528320721,4.815956073,5.090381036,5.11841002,5.145246894,5.277027113,5.406188829,5.516476823,5.39270486,5.02055274,5.242536201
INTL.4411-2-THA-QBTU.A,Thailand,Coal (quad Btu),0.016730813,0.018986579,0.025188742,0.023628282,0.028133562,0.043787173,0.057731773,0.083416126,0.083614886,0.099891381,0.138128735,0.163881996,0.174050702,0.185601832,0.213114407,0.248116882,0.310057263,0.318357404,0.250760292,0.267976736,0.282482731,0.317201559,0.332729635,0.353061965,0.388057741,0.416720345,0.454620386,0.520508209,0.559649698,0.553286252,0.582287661,0.587906598,0.608925681,0.618730505,0.643760762,0.637119528,0.588635139,0.62102719,0.594277639,0.61182801,0.638495072,0.605714896
