,COUNTRY,EMISSIONS,Year,Value
24495,Netherlands,Petroleum and other liquids (MMtonnes CO2),2006,139.0877235
24496,Netherlands Antilles,CO2 emissions (MMtonnes CO2),2006,12
24497,Netherlands Antilles,Coal and coke (MMtonnes CO2),2006,0
24498,Netherlands Antilles,Consumed natural gas (MMtonnes CO2),2006,0
24499,Netherlands Antilles,Petroleum and other liquids (MMtonnes CO2),2006,12
24500,New Caledonia,CO2 emissions (MMtonnes CO2),2006,2.977020205
24501,New Caledonia,Coal and coke (MMtonnes CO2),2006,0.677020205
24502,New Caledonia,Consumed natural gas (MMtonnes CO2),2006,0
24503,New Caledonia,Petroleum and other liquids (MMtonnes CO2),2006,2.3
24504,New Zealand,CO2 emissions (MMtonnes CO2),2006,37.46339944
24505,New Zealand,Coal and coke (MMtonnes CO2),2006,8.223861589
24506,New Zealand,Consumed natural gas (MMtonnes CO2),2006,7.54599285
24507,New Zealand,Petroleum and other liquids (MMtonnes CO2),2006,21.693545
24508,Nicaragua,CO2 emissions (MMtonnes CO2),2006,4.5
24509,Nicaragua,Coal and coke (MMtonnes CO2),2006,0
24510,Nicaragua,Consumed natural gas (MMtonnes CO2),2006,0
24511,Nicaragua,Petroleum and other liquids (MMtonnes CO2),2006,4.5
24512,Niger,CO2 emissions (MMtonnes CO2),2006,1.119818826
24513,Niger,Coal and coke (MMtonnes CO2),2006,0.319818826
24514,Niger,Consumed natural gas (MMtonnes CO2),2006,0
24515,Niger,Petroleum and other liquids (MMtonnes CO2),2006,0.8
24516,Nigeria,CO2 emissions (MMtonnes CO2),2006,62.49852638
24517,Nigeria,Coal and coke (MMtonnes CO2),2006,0.076108233
24518,Nigeria,Consumed natural gas (MMtonnes CO2),2006,21.42241815
24519,Nigeria,Petroleum and other liquids (MMtonnes CO2),2006,41
24520,Niue,CO2 emissions (MMtonnes CO2),2006,0.00477
24521,Niue,Coal and coke (MMtonnes CO2),2006,0
24522,Niue,Consumed natural gas (MMtonnes CO2),2006,0
24523,Niue,Petroleum and other liquids (MMtonnes CO2),2006,0.00477
24524,North Korea,CO2 emissions (MMtonnes CO2),2006,76.71860558
24525,North Korea,Coal and coke (MMtonnes CO2),2006,74.41860558
24526,North Korea,Consumed natural gas (MMtonnes CO2),2006,0
24527,North Korea,Petroleum and other liquids (MMtonnes CO2),2006,2.3
24528,North Macedonia,CO2 emissions (MMtonnes CO2),2006,7.514257886
24529,North Macedonia,Coal and coke (MMtonnes CO2),2006,4.425389311
24530,North Macedonia,Consumed natural gas (MMtonnes CO2),2006,0.188868575
24531,North Macedonia,Petroleum and other liquids (MMtonnes CO2),2006,2.9
24532,Northern Mariana Islands,CO2 emissions (MMtonnes CO2),2006,0
24533,Northern Mariana Islands,Coal and coke (MMtonnes CO2),2006,0
24534,Northern Mariana Islands,Consumed natural gas (MMtonnes CO2),2006,
24535,Northern Mariana Islands,Petroleum and other liquids (MMtonnes CO2),2006,
24536,Norway,CO2 emissions (MMtonnes CO2),2006,38.92160677
24537,Norway,Coal and coke (MMtonnes CO2),2006,2.815584611
24538,Norway,Consumed natural gas (MMtonnes CO2),2006,6.776409617
24539,Norway,Petroleum and other liquids (MMtonnes CO2),2006,29.32961254
24540,Oman,CO2 emissions (MMtonnes CO2),2006,33.12818809
24541,Oman,Coal and coke (MMtonnes CO2),2006,3.39E-05
24542,Oman,Consumed natural gas (MMtonnes CO2),2006,21.12815417
24543,Oman,Petroleum and other liquids (MMtonnes CO2),2006,12
24544,Pakistan,CO2 emissions (MMtonnes CO2),2006,129.5139245
24545,Pakistan,Coal and coke (MMtonnes CO2),2006,15.76950201
24546,Pakistan,Consumed natural gas (MMtonnes CO2),2006,58.74442253
24547,Pakistan,Petroleum and other liquids (MMtonnes CO2),2006,55
24548,Palestinian Territories,CO2 emissions (MMtonnes CO2),2006,2.9
24549,Palestinian Territories,Coal and coke (MMtonnes CO2),2006,0
24550,Palestinian Territories,Consumed natural gas (MMtonnes CO2),2006,0
24551,Palestinian Territories,Petroleum and other liquids (MMtonnes CO2),2006,2.9
24552,Panama,CO2 emissions (MMtonnes CO2),2006,14.01220896
24553,Panama,Coal and coke (MMtonnes CO2),2006,0.012208956
24554,Panama,Consumed natural gas (MMtonnes CO2),2006,0
24555,Panama,Petroleum and other liquids (MMtonnes CO2),2006,14
24556,Papua New Guinea,CO2 emissions (MMtonnes CO2),2006,4.274646387
24557,Papua New Guinea,Coal and coke (MMtonnes CO2),2006,0
24558,Papua New Guinea,Consumed natural gas (MMtonnes CO2),2006,0.274646387
24559,Papua New Guinea,Petroleum and other liquids (MMtonnes CO2),2006,4
24560,Paraguay,CO2 emissions (MMtonnes CO2),2006,3.700061157
24561,Paraguay,Coal and coke (MMtonnes CO2),2006,6.12E-05
24562,Paraguay,Consumed natural gas (MMtonnes CO2),2006,0
24563,Paraguay,Petroleum and other liquids (MMtonnes CO2),2006,3.7
24564,Peru,CO2 emissions (MMtonnes CO2),2006,32.84945181
24565,Peru,Coal and coke (MMtonnes CO2),2006,2.827225687
24566,Peru,Consumed natural gas (MMtonnes CO2),2006,4.022226123
24567,Peru,Petroleum and other liquids (MMtonnes CO2),2006,26
24568,Philippines,CO2 emissions (MMtonnes CO2),2006,74.00697265
24569,Philippines,Coal and coke (MMtonnes CO2),2006,21.77354349
24570,Philippines,Consumed natural gas (MMtonnes CO2),2006,4.233429157
24571,Philippines,Petroleum and other liquids (MMtonnes CO2),2006,48
24572,Poland,CO2 emissions (MMtonnes CO2),2006,310.0793287
24573,Poland,Coal and coke (MMtonnes CO2),2006,218.3606417
24574,Poland,Consumed natural gas (MMtonnes CO2),2006,28.65785523
24575,Poland,Petroleum and other liquids (MMtonnes CO2),2006,63.06083176
24576,Portugal,CO2 emissions (MMtonnes CO2),2006,60.24940712
24577,Portugal,Coal and coke (MMtonnes CO2),2006,12.63881475
24578,Portugal,Consumed natural gas (MMtonnes CO2),2006,8.437688611
24579,Portugal,Petroleum and other liquids (MMtonnes CO2),2006,39.17290376
24580,Puerto Rico,CO2 emissions (MMtonnes CO2),2006,31.81906502
24581,Puerto Rico,Coal and coke (MMtonnes CO2),2006,3.602561637
24582,Puerto Rico,Consumed natural gas (MMtonnes CO2),2006,1.412467131
24583,Puerto Rico,Petroleum and other liquids (MMtonnes CO2),2006,26.80403626
24584,Qatar,CO2 emissions (MMtonnes CO2),2006,50.47011172
24585,Qatar,Coal and coke (MMtonnes CO2),2006,0
24586,Qatar,Consumed natural gas (MMtonnes CO2),2006,38.47011172
24587,Qatar,Petroleum and other liquids (MMtonnes CO2),2006,12
24588,Reunion,CO2 emissions (MMtonnes CO2),2006,2.7
24589,Reunion,Coal and coke (MMtonnes CO2),2006,0
24590,Reunion,Consumed natural gas (MMtonnes CO2),2006,0
24591,Reunion,Petroleum and other liquids (MMtonnes CO2),2006,2.7
24592,Romania,CO2 emissions (MMtonnes CO2),2006,101.4284771
24593,Romania,Coal and coke (MMtonnes CO2),2006,37.88913642
24594,Romania,Consumed natural gas (MMtonnes CO2),2006,34.5393407
24595,Romania,Petroleum and other liquids (MMtonnes CO2),2006,29
24596,Russia,CO2 emissions (MMtonnes CO2),2006,1644.68984
24597,Russia,Coal and coke (MMtonnes CO2),2006,464.9571284
24598,Russia,Consumed natural gas (MMtonnes CO2),2006,828.7327116
24599,Russia,Petroleum and other liquids (MMtonnes CO2),2006,351
24600,Rwanda,CO2 emissions (MMtonnes CO2),2006,0.8
24601,Rwanda,Coal and coke (MMtonnes CO2),2006,0
24602,Rwanda,Consumed natural gas (MMtonnes CO2),2006,0
24603,Rwanda,Petroleum and other liquids (MMtonnes CO2),2006,0.8
24604,Saint Helena,CO2 emissions (MMtonnes CO2),2006,0.01176
24605,Saint Helena,Coal and coke (MMtonnes CO2),2006,0
24606,Saint Helena,Consumed natural gas (MMtonnes CO2),2006,0
24607,Saint Helena,Petroleum and other liquids (MMtonnes CO2),2006,0.01176
24608,Saint Kitts and Nevis,CO2 emissions (MMtonnes CO2),2006,0.2
24609,Saint Kitts and Nevis,Coal and coke (MMtonnes CO2),2006,0
24610,Saint Kitts and Nevis,Consumed natural gas (MMtonnes CO2),2006,0
24611,Saint Kitts and Nevis,Petroleum and other liquids (MMtonnes CO2),2006,0.2
24612,Saint Lucia,CO2 emissions (MMtonnes CO2),2006,0.4
24613,Saint Lucia,Coal and coke (MMtonnes CO2),2006,0
24614,Saint Lucia,Consumed natural gas (MMtonnes CO2),2006,0
24615,Saint Lucia,Petroleum and other liquids (MMtonnes CO2),2006,0.4
24616,Saint Pierre and Miquelon,CO2 emissions (MMtonnes CO2),2006,0.08581
24617,Saint Pierre and Miquelon,Coal and coke (MMtonnes CO2),2006,0
24618,Saint Pierre and Miquelon,Consumed natural gas (MMtonnes CO2),2006,0
24619,Saint Pierre and Miquelon,Petroleum and other liquids (MMtonnes CO2),2006,0.08581
24620,Saint Vincent/Grenadines,CO2 emissions (MMtonnes CO2),2006,0.2
24621,Saint Vincent/Grenadines,Coal and coke (MMtonnes CO2),2006,0
24622,Saint Vincent/Grenadines,Consumed natural gas (MMtonnes CO2),2006,0
24623,Saint Vincent/Grenadines,Petroleum and other liquids (MMtonnes CO2),2006,0.2
24624,Samoa,CO2 emissions (MMtonnes CO2),2006,0.2
24625,Samoa,Coal and coke (MMtonnes CO2),2006,0
24626,Samoa,Consumed natural gas (MMtonnes CO2),2006,0
24627,Samoa,Petroleum and other liquids (MMtonnes CO2),2006,0.2
24628,Sao Tome and Principe,CO2 emissions (MMtonnes CO2),2006,0.1
24629,Sao Tome and Principe,Coal and coke (MMtonnes CO2),2006,0
24630,Sao Tome and Principe,Consumed natural gas (MMtonnes CO2),2006,0
24631,Sao Tome and Principe,Petroleum and other liquids (MMtonnes CO2),2006,0.1
24632,Saudi Arabia,CO2 emissions (MMtonnes CO2),2006,406.1489182
24633,Saudi Arabia,Coal and coke (MMtonnes CO2),2006,0.038035653
24634,Saudi Arabia,Consumed natural gas (MMtonnes CO2),2006,144.1108825
24635,Saudi Arabia,Petroleum and other liquids (MMtonnes CO2),2006,262
24636,Senegal,CO2 emissions (MMtonnes CO2),2006,5.85104461
24637,Senegal,Coal and coke (MMtonnes CO2),2006,0.366821967
24638,Senegal,Consumed natural gas (MMtonnes CO2),2006,0.084222643
24639,Senegal,Petroleum and other liquids (MMtonnes CO2),2006,5.4
24640,Serbia,CO2 emissions (MMtonnes CO2),2006,49.78773112
24641,Serbia,Coal and coke (MMtonnes CO2),2006,32.4696109
24642,Serbia,Consumed natural gas (MMtonnes CO2),2006,4.318120224
24643,Serbia,Petroleum and other liquids (MMtonnes CO2),2006,13
24644,Seychelles,CO2 emissions (MMtonnes CO2),2006,1.2
24645,Seychelles,Coal and coke (MMtonnes CO2),2006,0
24646,Seychelles,Consumed natural gas (MMtonnes CO2),2006,0
24647,Seychelles,Petroleum and other liquids (MMtonnes CO2),2006,1.2
24648,Sierra Leone,CO2 emissions (MMtonnes CO2),2006,1.1
24649,Sierra Leone,Coal and coke (MMtonnes CO2),2006,0
24650,Sierra Leone,Consumed natural gas (MMtonnes CO2),2006,0
24651,Sierra Leone,Petroleum and other liquids (MMtonnes CO2),2006,1.1
24652,Singapore,CO2 emissions (MMtonnes CO2),2006,139.9907667
24653,Singapore,Coal and coke (MMtonnes CO2),2006,0.023533762
24654,Singapore,Consumed natural gas (MMtonnes CO2),2006,12.96723297
24655,Singapore,Petroleum and other liquids (MMtonnes CO2),2006,127
24656,Slovakia,CO2 emissions (MMtonnes CO2),2006,40.83041047
24657,Slovakia,Coal and coke (MMtonnes CO2),2006,18.5341953
24658,Slovakia,Consumed natural gas (MMtonnes CO2),2006,12.57826301
24659,Slovakia,Petroleum and other liquids (MMtonnes CO2),2006,9.717952162
24660,Slovenia,CO2 emissions (MMtonnes CO2),2006,16.0328545
24661,Slovenia,Coal and coke (MMtonnes CO2),2006,5.987195505
24662,Slovenia,Consumed natural gas (MMtonnes CO2),2006,2.103561231
24663,Slovenia,Petroleum and other liquids (MMtonnes CO2),2006,7.942097762
24664,Solomon Islands,CO2 emissions (MMtonnes CO2),2006,0.2
24665,Solomon Islands,Coal and coke (MMtonnes CO2),2006,0
24666,Solomon Islands,Consumed natural gas (MMtonnes CO2),2006,0
24667,Solomon Islands,Petroleum and other liquids (MMtonnes CO2),2006,0.2
24668,Somalia,CO2 emissions (MMtonnes CO2),2006,0.8
24669,Somalia,Coal and coke (MMtonnes CO2),2006,0
24670,Somalia,Consumed natural gas (MMtonnes CO2),2006,0
24671,Somalia,Petroleum and other liquids (MMtonnes CO2),2006,0.8
24672,South Africa,CO2 emissions (MMtonnes CO2),2006,455.6492147
24673,South Africa,Coal and coke (MMtonnes CO2),2006,368.4098231
24674,South Africa,Consumed natural gas (MMtonnes CO2),2006,8.239391597
24675,South Africa,Petroleum and other liquids (MMtonnes CO2),2006,79
24676,South Korea,CO2 emissions (MMtonnes CO2),2006,512.0359579
24677,South Korea,Coal and coke (MMtonnes CO2),2006,204.1290445
24678,South Korea,Consumed natural gas (MMtonnes CO2),2006,68.30545946
24679,South Korea,Petroleum and other liquids (MMtonnes CO2),2006,239.601454
24680,South Sudan,CO2 emissions (MMtonnes CO2),2006,--
24681,South Sudan,Coal and coke (MMtonnes CO2),2006,--
24682,South Sudan,Consumed natural gas (MMtonnes CO2),2006,--
24683,South Sudan,Petroleum and other liquids (MMtonnes CO2),2006,--
24684,Spain,CO2 emissions (MMtonnes CO2),2006,367.7197579
24685,Spain,Coal and coke (MMtonnes CO2),2006,73.14920527
24686,Spain,Consumed natural gas (MMtonnes CO2),2006,73.09500164
24687,Spain,Petroleum and other liquids (MMtonnes CO2),2006,221.475551
24688,Sri Lanka,CO2 emissions (MMtonnes CO2),2006,13.0001059
24689,Sri Lanka,Coal and coke (MMtonnes CO2),2006,0.000105897
24690,Sri Lanka,Consumed natural gas (MMtonnes CO2),2006,0
24691,Sri Lanka,Petroleum and other liquids (MMtonnes CO2),2006,13
24692,Sudan,CO2 emissions (MMtonnes CO2),2006,12
24693,Sudan,Coal and coke (MMtonnes CO2),2006,0
24694,Sudan,Consumed natural gas (MMtonnes CO2),2006,0
24695,Sudan,Petroleum and other liquids (MMtonnes CO2),2006,12
24696,Suriname,CO2 emissions (MMtonnes CO2),2006,2
24697,Suriname,Coal and coke (MMtonnes CO2),2006,0
24698,Suriname,Consumed natural gas (MMtonnes CO2),2006,0
24699,Suriname,Petroleum and other liquids (MMtonnes CO2),2006,2
24700,Sweden,CO2 emissions (MMtonnes CO2),2006,58.98204539
24701,Sweden,Coal and coke (MMtonnes CO2),2006,10.15804579
24702,Sweden,Consumed natural gas (MMtonnes CO2),2006,1.754229315
24703,Sweden,Petroleum and other liquids (MMtonnes CO2),2006,47.06977029
24704,Switzerland,CO2 emissions (MMtonnes CO2),2006,44.78441827
24705,Switzerland,Coal and coke (MMtonnes CO2),2006,0.47921902
24706,Switzerland,Consumed natural gas (MMtonnes CO2),2006,6.330717253
24707,Switzerland,Petroleum and other liquids (MMtonnes CO2),2006,37.974482
24708,Syria,CO2 emissions (MMtonnes CO2),2006,51.27829616
24709,Syria,Coal and coke (MMtonnes CO2),2006,0.017296759
24710,Syria,Consumed natural gas (MMtonnes CO2),2006,12.2609994
24711,Syria,Petroleum and other liquids (MMtonnes CO2),2006,39
24712,Taiwan,CO2 emissions (MMtonnes CO2),2006,274.5019095
24713,Taiwan,Coal and coke (MMtonnes CO2),2006,135.4931931
24714,Taiwan,Consumed natural gas (MMtonnes CO2),2006,22.00871642
24715,Taiwan,Petroleum and other liquids (MMtonnes CO2),2006,117
24716,Tajikistan,CO2 emissions (MMtonnes CO2),2006,7.53360823
24717,Tajikistan,Coal and coke (MMtonnes CO2),2006,0.230402593
24718,Tajikistan,Consumed natural gas (MMtonnes CO2),2006,2.503205637
24719,Tajikistan,Petroleum and other liquids (MMtonnes CO2),2006,4.8
24720,Tanzania,CO2 emissions (MMtonnes CO2),2006,5.414392703
24721,Tanzania,Coal and coke (MMtonnes CO2),2006,0.125596829
24722,Tanzania,Consumed natural gas (MMtonnes CO2),2006,0.988795874
24723,Tanzania,Petroleum and other liquids (MMtonnes CO2),2006,4.3
24724,Thailand,CO2 emissions (MMtonnes CO2),2006,231.8429546
24725,Thailand,Coal and coke (MMtonnes CO2),2006,43.8839356
24726,Thailand,Consumed natural gas (MMtonnes CO2),2006,60.959019
24727,Thailand,Petroleum and other liquids (MMtonnes CO2),2006,127
24728,The Bahamas,CO2 emissions (MMtonnes CO2),2006,4.9
24729,The Bahamas,Coal and coke (MMtonnes CO2),2006,0
24730,The Bahamas,Consumed natural gas (MMtonnes CO2),2006,0
24731,The Bahamas,Petroleum and other liquids (MMtonnes CO2),2006,4.9
24732,Timor-Leste,CO2 emissions (MMtonnes CO2),2006,0.3
24733,Timor-Leste,Coal and coke (MMtonnes CO2),2006,0
24734,Timor-Leste,Consumed natural gas (MMtonnes CO2),2006,0
24735,Timor-Leste,Petroleum and other liquids (MMtonnes CO2),2006,0.3
24736,Togo,CO2 emissions (MMtonnes CO2),2006,2.3
24737,Togo,Coal and coke (MMtonnes CO2),2006,0
24738,Togo,Consumed natural gas (MMtonnes CO2),2006,0
24739,Togo,Petroleum and other liquids (MMtonnes CO2),2006,2.3
24740,Tonga,CO2 emissions (MMtonnes CO2),2006,0.2
24741,Tonga,Coal and coke (MMtonnes CO2),2006,0
24742,Tonga,Consumed natural gas (MMtonnes CO2),2006,0
24743,Tonga,Petroleum and other liquids (MMtonnes CO2),2006,0.2
24744,Trinidad and Tobago,CO2 emissions (MMtonnes CO2),2006,44.7426897
24745,Trinidad and Tobago,Coal and coke (MMtonnes CO2),2006,0.01041709
24746,Trinidad and Tobago,Consumed natural gas (MMtonnes CO2),2006,39.53227261
24747,Trinidad and Tobago,Petroleum and other liquids (MMtonnes CO2),2006,5.2
24748,Tunisia,CO2 emissions (MMtonnes CO2),2006,20.15661413
24749,Tunisia,Coal and coke (MMtonnes CO2),2006,0.018402131
24750,Tunisia,Consumed natural gas (MMtonnes CO2),2006,8.138212003
24751,Tunisia,Petroleum and other liquids (MMtonnes CO2),2006,12
24752,Turkiye,CO2 emissions (MMtonnes CO2),2006,250.9449587
24753,Turkiye,Coal and coke (MMtonnes CO2),2006,107.1670219
24754,Turkiye,Consumed natural gas (MMtonnes CO2),2006,60.76456681
24755,Turkiye,Petroleum and other liquids (MMtonnes CO2),2006,83.01337
24756,Turkmenistan,CO2 emissions (MMtonnes CO2),2006,38.4435284
24757,Turkmenistan,Coal and coke (MMtonnes CO2),2006,0
24758,Turkmenistan,Consumed natural gas (MMtonnes CO2),2006,24.4435284
24759,Turkmenistan,Petroleum and other liquids (MMtonnes CO2),2006,14
24760,Turks and Caicos Islands,CO2 emissions (MMtonnes CO2),2006,0.01238
24761,Turks and Caicos Islands,Coal and coke (MMtonnes CO2),2006,0
24762,Turks and Caicos Islands,Consumed natural gas (MMtonnes CO2),2006,0
24763,Turks and Caicos Islands,Petroleum and other liquids (MMtonnes CO2),2006,0.01238
24764,Tuvalu,CO2 emissions (MMtonnes CO2),2006,0
24765,Tuvalu,Coal and coke (MMtonnes CO2),2006,0
24766,Tuvalu,Consumed natural gas (MMtonnes CO2),2006,
24767,Tuvalu,Petroleum and other liquids (MMtonnes CO2),2006,
24768,U.S. Pacific Islands,CO2 emissions (MMtonnes CO2),2006,0.3
24769,U.S. Pacific Islands,Coal and coke (MMtonnes CO2),2006,0
24770,U.S. Pacific Islands,Consumed natural gas (MMtonnes CO2),2006,0
24771,U.S. Pacific Islands,Petroleum and other liquids (MMtonnes CO2),2006,0.3
24772,U.S. Territories,CO2 emissions (MMtonnes CO2),2006,0
24773,U.S. Territories,Coal and coke (MMtonnes CO2),2006,0
24774,U.S. Territories,Consumed natural gas (MMtonnes CO2),2006,
24775,U.S. Territories,Petroleum and other liquids (MMtonnes CO2),2006,
24776,U.S. Virgin Islands,CO2 emissions (MMtonnes CO2),2006,13.21425693
24777,U.S. Virgin Islands,Coal and coke (MMtonnes CO2),2006,0
24778,U.S. Virgin Islands,Consumed natural gas (MMtonnes CO2),2006,0
24779,U.S. Virgin Islands,Petroleum and other liquids (MMtonnes CO2),2006,13.21425693
24780,Uganda,CO2 emissions (MMtonnes CO2),2006,1.9
24781,Uganda,Coal and coke (MMtonnes CO2),2006,0
24782,Uganda,Consumed natural gas (MMtonnes CO2),2006,0
24783,Uganda,Petroleum and other liquids (MMtonnes CO2),2006,1.9
24784,Ukraine,CO2 emissions (MMtonnes CO2),2006,361.4323512
24785,Ukraine,Coal and coke (MMtonnes CO2),2006,165.0659423
24786,Ukraine,Consumed natural gas (MMtonnes CO2),2006,145.3664089
24787,Ukraine,Petroleum and other liquids (MMtonnes CO2),2006,51
24788,United Arab Emirates,CO2 emissions (MMtonnes CO2),2006,172.4964564
24789,United Arab Emirates,Coal and coke (MMtonnes CO2),2006,0.791003526
24790,United Arab Emirates,Consumed natural gas (MMtonnes CO2),2006,84.53223426
24791,United Arab Emirates,Petroleum and other liquids (MMtonnes CO2),2006,87.17321858
24792,United Kingdom,CO2 emissions (MMtonnes CO2),2006,589.2383719
24793,United Kingdom,Coal and coke (MMtonnes CO2),2006,165.0986845
24794,United Kingdom,Consumed natural gas (MMtonnes CO2),2006,182.0607625
24795,United Kingdom,Petroleum and other liquids (MMtonnes CO2),2006,242.0789249
24796,United States,CO2 emissions (MMtonnes CO2),2006,5929.361338
24797,United States,Coal and coke (MMtonnes CO2),2006,2146.008621
24798,United States,Consumed natural gas (MMtonnes CO2),2006,1169.696029
24799,United States,Petroleum and other liquids (MMtonnes CO2),2006,2613.656688
24800,Uruguay,CO2 emissions (MMtonnes CO2),2006,7.340428368
24801,Uruguay,Coal and coke (MMtonnes CO2),2006,0.00501718
24802,Uruguay,Consumed natural gas (MMtonnes CO2),2006,0.235411188
24803,Uruguay,Petroleum and other liquids (MMtonnes CO2),2006,7.1
24804,Uzbekistan,CO2 emissions (MMtonnes CO2),2006,121.4365389
24805,Uzbekistan,Coal and coke (MMtonnes CO2),2006,4.98758853
24806,Uzbekistan,Consumed natural gas (MMtonnes CO2),2006,95.44895033
24807,Uzbekistan,Petroleum and other liquids (MMtonnes CO2),2006,21
24808,Vanuatu,CO2 emissions (MMtonnes CO2),2006,0.09691
24809,Vanuatu,Coal and coke (MMtonnes CO2),2006,0
24810,Vanuatu,Consumed natural gas (MMtonnes CO2),2006,0
24811,Vanuatu,Petroleum and other liquids (MMtonnes CO2),2006,0.09691
