COUNTRY,Composite_Indicators,Year,Value
China,Fossil fuels (billion kWh),2008,2623.0
China,Renewables (billion kWh),2008,609.118
China,Hydroelectricity (billion kWh),2008,579.335
China,Non-hydroelectric renewables (billion kWh),2008,29.783
China,Geothermal (billion kWh),2008,0.116
China,"Solar, tide, wave, fuel cell (billion kWh)",2008,0.152
China,Tide and wave (billion kWh),2008,0.0
China,Solar (billion kWh),2008,0.152
China,Wind (billion kWh),2008,14.8
China,Biomass and waste (billion kWh),2008,14.715
China,Hydroelectric pumped storage (billion kWh),2008,0.0
China,Consumption (quad Btu),2008,92.97954617
China,Coal (quad Btu),2008,67.37979921
China,Natural gas (quad Btu),2008,2.848227322
China,Petroleum and other liquids (quad Btu),2008,16.45946447
China,"Nuclear, renewables, and other (quad Btu)",2008,6.292055168
China,Nuclear (quad Btu),2008,0.65917243
China,Renewables and other (quad Btu),2008,5.632882738
China,CO2 emissions (MMtonnes CO2),2008,7505.110563
China,Coal and coke (MMtonnes CO2),2008,6358.993115
China,Consumed natural gas (MMtonnes CO2),2008,151.1174476
China,Petroleum and other liquids (MMtonnes CO2),2008,995.0
China,Population,2008,1331687000.0
China,GDP,2008,10101.74
China,Generation (billion kWh),2009,3527.305
China,Nuclear (billion kWh),2009,65.713
China,Fossil fuels (billion kWh),2009,2804.0
China,Renewables (billion kWh),2009,657.592
China,Hydroelectricity (billion kWh),2009,609.484
China,Non-hydroelectric renewables (billion kWh),2009,48.108
China,Geothermal (billion kWh),2009,0.116
China,"Solar, tide, wave, fuel cell (billion kWh)",2009,0.392
China,Tide and wave (billion kWh),2009,0.0
China,Solar (billion kWh),2009,0.392
China,Wind (billion kWh),2009,26.9
China,Biomass and waste (billion kWh),2009,20.7
China,Hydroelectric pumped storage (billion kWh),2009,0.0
China,Consumption (quad Btu),2009,100.5741646
China,Coal (quad Btu),2009,72.93112723
China,Natural gas (quad Btu),2009,3.265908775
China,Petroleum and other liquids (quad Btu),2009,17.34506122
China,"Nuclear, renewables, and other (quad Btu)",2009,7.032067373
China,Nuclear (quad Btu),2009,0.663087606
China,Renewables and other (quad Btu),2009,6.368979766
China,CO2 emissions (MMtonnes CO2),2009,8204.13674
China,Coal and coke (MMtonnes CO2),2009,6923.858506
China,Consumed natural gas (MMtonnes CO2),2009,173.2782332
China,Petroleum and other liquids (MMtonnes CO2),2009,1107.0
China,Population,2009,1340450000.0
China,GDP,2009,11055.18
China,Generation (billion kWh),2010,3986.89162
China,Nuclear (billion kWh),2010,73.88
China,Fossil fuels (billion kWh),2010,3132.66562
China,Renewables (billion kWh),2010,783.577
China,Hydroelectricity (billion kWh),2010,704.269
China,Non-hydroelectric renewables (billion kWh),2010,79.308
China,Geothermal (billion kWh),2010,0.116
China,"Solar, tide, wave, fuel cell (billion kWh)",2010,0.707
China,Tide and wave (billion kWh),2010,0.007
China,Solar (billion kWh),2010,0.7
China,Wind (billion kWh),2010,44.622
China,Biomass and waste (billion kWh),2010,33.863
China,Hydroelectric pumped storage (billion kWh),2010,-3.231
China,Consumption (quad Btu),2010,112.0011758
China,Coal (quad Btu),2010,81.11927046
China,Natural gas (quad Btu),2010,3.938044514
China,Petroleum and other liquids (quad Btu),2010,18.68660435
China,"Nuclear, renewables, and other (quad Btu)",2010,8.257256443
China,Nuclear (quad Btu),2010,0.745205248
China,Renewables and other (quad Btu),2010,7.512051195
China,CO2 emissions (MMtonnes CO2),2010,9003.659584
China,Coal and coke (MMtonnes CO2),2010,7691.690677
China,Consumed natural gas (MMtonnes CO2),2010,208.9395151
China,Petroleum and other liquids (MMtonnes CO2),2010,1103.029391
China,Population,2010,1349340000.0
China,GDP,2010,12228.82
China,Generation (billion kWh),2011,4465.47856
China,Nuclear (billion kWh),2011,86.35
China,Fossil fuels (billion kWh),2011,3589.97656
China,Renewables (billion kWh),2011,792.498
China,Hydroelectricity (billion kWh),2011,681.165
China,Non-hydroelectric renewables (billion kWh),2011,111.333
China,Geothermal (billion kWh),2011,0.116
China,"Solar, tide, wave, fuel cell (billion kWh)",2011,2.617
China,Tide and wave (billion kWh),2011,0.007
China,Solar (billion kWh),2011,2.61
China,Wind (billion kWh),2011,70.331
China,Biomass and waste (billion kWh),2011,38.269
China,Hydroelectric pumped storage (billion kWh),2011,-3.346
China,Consumption (quad Btu),2011,122.3401303
China,Coal (quad Btu),2011,89.3774795
China,Natural gas (quad Btu),2011,4.831605304
China,Petroleum and other liquids (quad Btu),2011,19.68734139
China,"Nuclear, renewables, and other (quad Btu)",2011,8.44370409
China,Nuclear (quad Btu),2011,0.872114794
China,Renewables and other (quad Btu),2011,7.571589296
China,CO2 emissions (MMtonnes CO2),2011,9892.523227
China,Coal and coke (MMtonnes CO2),2011,8478.708671
China,Consumed natural gas (MMtonnes CO2),2011,256.3488721
China,Petroleum and other liquids (MMtonnes CO2),2011,1157.465684
China,Population,2011,1358583000.0
China,GDP,2011,13396.88
China,Generation (billion kWh),2012,4740.27258
China,Nuclear (billion kWh),2012,97.39
China,Fossil fuels (billion kWh),2012,3648.24058
China,Renewables (billion kWh),2012,997.593
China,Hydroelectricity (billion kWh),2012,854.166
China,Non-hydroelectric renewables (billion kWh),2012,143.427
China,Geothermal (billion kWh),2012,0.116
China,"Solar, tide, wave, fuel cell (billion kWh)",2012,6.366
China,Tide and wave (billion kWh),2012,0.007
China,Solar (billion kWh),2012,6.359
China,Wind (billion kWh),2012,95.978
China,Biomass and waste (billion kWh),2012,40.967
China,Hydroelectric pumped storage (billion kWh),2012,-2.951
China,Consumption (quad Btu),2012,130.9312451
China,Coal (quad Btu),2012,94.49985304
China,Natural gas (quad Btu),2012,5.302244247
China,Petroleum and other liquids (quad Btu),2012,20.7145277
China,"Nuclear, renewables, and other (quad Btu)",2012,10.41462012
China,Nuclear (quad Btu),2012,0.983416366
China,Renewables and other (quad Btu),2012,9.431203754
China,CO2 emissions (MMtonnes CO2),2012,10478.96047
China,Coal and coke (MMtonnes CO2),2012,8970.68163
China,Consumed natural gas (MMtonnes CO2),2012,281.3194056
China,Petroleum and other liquids (MMtonnes CO2),2012,1226.959433
China,Population,2012,1368126000.0
China,GDP,2012,14448.46
China,Generation (billion kWh),2013,5171.54802
China,Nuclear (billion kWh),2013,111.61
China,Fossil fuels (billion kWh),2013,3956.67902
China,Renewables (billion kWh),2013,1106.616
China,Hydroelectricity (billion kWh),2013,900.515
China,Non-hydroelectric renewables (billion kWh),2013,206.101
China,Geothermal (billion kWh),2013,0.116
China,"Solar, tide, wave, fuel cell (billion kWh)",2013,15.485
China,Tide and wave (billion kWh),2013,0.008
China,Solar (billion kWh),2013,15.477
China,Wind (billion kWh),2013,141.197
China,Biomass and waste (billion kWh),2013,49.303
China,Hydroelectric pumped storage (billion kWh),2013,-3.357
China,Consumption (quad Btu),2013,135.5133116
China,Coal (quad Btu),2013,96.11871426
China,Natural gas (quad Btu),2013,6.019329272
China,Petroleum and other liquids (quad Btu),2013,21.84789086
China,"Nuclear, renewables, and other (quad Btu)",2013,11.52737719
China,Nuclear (quad Btu),2013,1.131052057
China,Renewables and other (quad Btu),2013,10.39632513
China,CO2 emissions (MMtonnes CO2),2013,10732.00237
China,Coal and coke (MMtonnes CO2),2013,9113.558191
China,Consumed natural gas (MMtonnes CO2),2013,319.3655467
China,Petroleum and other liquids (MMtonnes CO2),2013,1299.078629
China,Population,2013,1377579000.0
China,GDP,2013,15571.3
China,Generation (billion kWh),2014,5400.11356
China,Nuclear (billion kWh),2014,132.54
China,Fossil fuels (billion kWh),2014,3984.91756
China,Renewables (billion kWh),2014,1287.315
China,Hydroelectricity (billion kWh),2014,1040.626
China,Non-hydroelectric renewables (billion kWh),2014,246.689
China,Geothermal (billion kWh),2014,0.116
China,"Solar, tide, wave, fuel cell (billion kWh)",2014,29.238
China,Tide and wave (billion kWh),2014,0.008
China,Solar (billion kWh),2014,29.23
China,Wind (billion kWh),2014,159.979
China,Biomass and waste (billion kWh),2014,57.356
China,Hydroelectric pumped storage (billion kWh),2014,-4.659
China,Consumption (quad Btu),2014,137.5429448
China,Coal (quad Btu),2014,94.45741832
China,Natural gas (quad Btu),2014,6.685117493
China,Petroleum and other liquids (quad Btu),2014,23.08010168
China,"Nuclear, renewables, and other (quad Btu)",2014,13.32030727
China,Nuclear (quad Btu),2014,1.34514846
China,Renewables and other (quad Btu),2014,11.97515881
China,CO2 emissions (MMtonnes CO2),2014,10654.27525
China,Coal and coke (MMtonnes CO2),2014,8939.78147
China,Consumed natural gas (MMtonnes CO2),2014,354.6900504
China,Petroleum and other liquids (MMtonnes CO2),2014,1359.803728
China,Population,2014,1386528000.0
China,GDP,2014,16722.22
China,Generation (billion kWh),2015,5584.765637
China,Nuclear (billion kWh),2015,170.79
China,Fossil fuels (billion kWh),2015,4021.548832
China,Renewables (billion kWh),2015,1397.754805
China,Hydroelectricity (billion kWh),2015,1103.325301
China,Non-hydroelectric renewables (billion kWh),2015,294.429504
China,Geothermal (billion kWh),2015,0.117504
China,"Solar, tide, wave, fuel cell (billion kWh)",2015,44.817
China,Tide and wave (billion kWh),2015,0.008
China,Solar (billion kWh),2015,44.809
China,Wind (billion kWh),2015,185.766
China,Biomass and waste (billion kWh),2015,63.729
China,Hydroelectric pumped storage (billion kWh),2015,-5.328
China,Consumption (quad Btu),2015,137.0137091
China,Coal (quad Btu),2015,91.4262955
China,Natural gas (quad Btu),2015,7.041368443
China,Petroleum and other liquids (quad Btu),2015,24.08537563
China,"Nuclear, renewables, and other (quad Btu)",2015,14.46066951
China,Nuclear (quad Btu),2015,1.74017931
China,Renewables and other (quad Btu),2015,12.7204902
China,CO2 emissions (MMtonnes CO2),2015,10427.08648
China,Coal and coke (MMtonnes CO2),2015,8646.270696
China,Consumed natural gas (MMtonnes CO2),2015,373.5915384
China,Petroleum and other liquids (MMtonnes CO2),2015,1407.22425
China,Population,2015,1394682000.0
China,GDP,2015,17895.86
China,Generation (billion kWh),2016,5904.640151
China,Nuclear (billion kWh),2016,213.29
China,Fossil fuels (billion kWh),2016,4171.52419
China,Renewables (billion kWh),2016,1530.371961
China,Hydroelectricity (billion kWh),2016,1141.715521
China,Non-hydroelectric renewables (billion kWh),2016,388.65644
China,Geothermal (billion kWh),2016,0.11844
China,"Solar, tide, wave, fuel cell (billion kWh)",2016,75.355
China,Tide and wave (billion kWh),2016,0.011
China,Solar (billion kWh),2016,75.344
China,Wind (billion kWh),2016,237.07
China,Biomass and waste (billion kWh),2016,76.113
China,Hydroelectric pumped storage (billion kWh),2016,-10.546
China,Consumption (quad Btu),2016,137.8500651
China,Coal (quad Btu),2016,89.12074924
China,Natural gas (quad Btu),2016,7.642407508
China,Petroleum and other liquids (quad Btu),2016,25.09649749
China,"Nuclear, renewables, and other (quad Btu)",2016,15.99041091
China,Nuclear (quad Btu),2016,2.1776909
China,Renewables and other (quad Btu),2016,13.81272001
China,CO2 emissions (MMtonnes CO2),2016,10261.59659
China,Coal and coke (MMtonnes CO2),2016,8426.841288
China,Consumed natural gas (MMtonnes CO2),2016,405.4806677
China,Petroleum and other liquids (MMtonnes CO2),2016,1429.274632
China,Population,2016,1402323000.0
China,GDP,2016,19121.78
China,Generation (billion kWh),2017,6389.805784
China,Nuclear (billion kWh),2017,248.07
China,Fossil fuels (billion kWh),2017,4491.498878
China,Renewables (billion kWh),2017,1661.477906
China,Hydroelectricity (billion kWh),2017,1153.461198
China,Non-hydroelectric renewables (billion kWh),2017,508.016708
China,Geothermal (billion kWh),2017,0.117708
China,"Solar, tide, wave, fuel cell (billion kWh)",2017,117.853
China,Tide and wave (billion kWh),2017,0.011
China,Solar (billion kWh),2017,117.842
China,Wind (billion kWh),2017,297.23
China,Biomass and waste (billion kWh),2017,92.816
China,Hydroelectric pumped storage (billion kWh),2017,-11.241
China,Consumption (quad Btu),2017,142.1216816
China,Coal (quad Btu),2017,89.37461199
China,Natural gas (quad Btu),2017,8.805077643
China,Petroleum and other liquids (quad Btu),2017,26.35971795
China,"Nuclear, renewables, and other (quad Btu)",2017,17.582274
China,Nuclear (quad Btu),2017,2.5352754
China,Renewables and other (quad Btu),2017,15.0469986
China,CO2 emissions (MMtonnes CO2),2017,10414.76621
China,Coal and coke (MMtonnes CO2),2017,8456.530942
China,Consumed natural gas (MMtonnes CO2),2017,467.1680695
China,Petroleum and other liquids (MMtonnes CO2),2017,1491.067197
China,Population,2017,1409610000.0
China,GDP,2017,20444.71
China,Generation (billion kWh),2018,6800.815757
China,Nuclear (billion kWh),2018,294.36
China,Fossil fuels (billion kWh),2018,4684.047627
China,Renewables (billion kWh),2018,1833.49213
China,Hydroelectricity (billion kWh),2018,1186.89813
China,Non-hydroelectric renewables (billion kWh),2018,646.594
China,Geothermal (billion kWh),2018,0.125
China,"Solar, tide, wave, fuel cell (billion kWh)",2018,177.291
China,Tide and wave (billion kWh),2018,0.011
China,Solar (billion kWh),2018,177.28
China,Wind (billion kWh),2018,365.971
China,Biomass and waste (billion kWh),2018,103.207
China,Hydroelectric pumped storage (billion kWh),2018,-11.084
China,Consumption (quad Btu),2018,147.2085185
China,Coal (quad Btu),2018,90.37143087
China,Natural gas (quad Btu),2018,10.3008048
China,Petroleum and other liquids (quad Btu),2018,27.14283658
China,"Nuclear, renewables, and other (quad Btu)",2018,19.39344625
China,Nuclear (quad Btu),2018,3.01365768
China,Renewables and other (quad Btu),2018,16.37978857
China,CO2 emissions (MMtonnes CO2),2018,10606.42816
China,Coal and coke (MMtonnes CO2),2018,8546.28745
China,Consumed natural gas (MMtonnes CO2),2018,546.5263666
China,Petroleum and other liquids (MMtonnes CO2),2018,1513.614345
China,Population,2018,1416138000.0
China,GDP,2018,21822.08
China,Generation (billion kWh),2019,7152.505896
China,Nuclear (billion kWh),2019,348.35
China,Fossil fuels (billion kWh),2019,4802.383276
China,Renewables (billion kWh),2019,2012.51962
China,Hydroelectricity (billion kWh),2019,1259.81262
China,Non-hydroelectric renewables (billion kWh),2019,752.707
China,Geothermal (billion kWh),2019,0.125
China,"Solar, tide, wave, fuel cell (billion kWh)",2019,225.407
China,Tide and wave (billion kWh),2019,0.012
China,Solar (billion kWh),2019,225.395
China,Wind (billion kWh),2019,406.032
China,Biomass and waste (billion kWh),2019,121.143
China,Hydroelectric pumped storage (billion kWh),2019,-10.747
China,Consumption (quad Btu),2019,151.8119852
China,Coal (quad Btu),2019,91.3648283
China,Natural gas (quad Btu),2019,11.26908045
China,Petroleum and other liquids (quad Btu),2019,27.90578568
China,"Nuclear, renewables, and other (quad Btu)",2019,21.27229075
China,Nuclear (quad Btu),2019,3.5684974
China,Renewables and other (quad Btu),2019,17.70379335
China,CO2 emissions (MMtonnes CO2),2019,10770.87111
China,Coal and coke (MMtonnes CO2),2019,8652.419202
China,Consumed natural gas (MMtonnes CO2),2019,597.8998449
China,Petroleum and other liquids (MMtonnes CO2),2019,1520.552061
China,Population,2019,1421481000.0
China,GDP,2019,23128.28
China,Generation (billion kWh),2020,7455.467185
China,Nuclear (billion kWh),2020,366.25
China,Fossil fuels (billion kWh),2020,4926.036507
China,Renewables (billion kWh),2020,2174.557679
China,Hydroelectricity (billion kWh),2020,1321.511262
China,Non-hydroelectric renewables (billion kWh),2020,853.0464174
China,Geothermal (billion kWh),2020,0.126
China,"Solar, tide, wave, fuel cell (billion kWh)",2020,262.196
China,Tide and wave (billion kWh),2020,0.012
China,Solar (billion kWh),2020,262.184
China,Wind (billion kWh),2020,466.4624174
China,Biomass and waste (billion kWh),2020,124.262
China,Hydroelectric pumped storage (billion kWh),2020,-11.377
China,Consumption (quad Btu),2020,156.0277625
China,Coal (quad Btu),2020,91.90803555
China,Natural gas (quad Btu),2020,11.97026518
China,Petroleum and other liquids (quad Btu),2020,29.38971057
China,"Nuclear, renewables, and other (quad Btu)",2020,22.75975116
China,Nuclear (quad Btu),2020,3.755883393
China,Renewables and other (quad Btu),2020,19.00386777
China,CO2 emissions (MMtonnes CO2),2020,10841.54659
China,Coal and coke (MMtonnes CO2),2020,8718.542887
China,Consumed natural gas (MMtonnes CO2),2020,635.1023698
China,Petroleum and other liquids (MMtonnes CO2),2020,1487.901336
China,Population,2020,1425213000.0
China,GDP,2020,23639.95
China,Generation (billion kWh),2021,8151.518231
China,Nuclear (billion kWh),2021,407.52
China,Fossil fuels (billion kWh),2021,5391.953773
China,Renewables (billion kWh),2021,2363.284458
China,Hydroelectricity (billion kWh),2021,1274.63
China,Non-hydroelectric renewables (billion kWh),2021,1088.654458
China,Geothermal (billion kWh),2021,0.126
China,"Solar, tide, wave, fuel cell (billion kWh)",2021,340.874
China,Tide and wave (billion kWh),2021,0.012
China,Solar (billion kWh),2021,340.862
China,Wind (billion kWh),2021,611.2206584
China,Biomass and waste (billion kWh),2021,136.4338
